CATEG,,,ALL,,SOURCE,
A,B,C,789,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  you really do n't get it and likely never will fully. # Wow, so much to see and take in, though I do have to go so I have to come back to this later. # weighing on my mind a bit. I'm a queer cis woman. My first and primary partner, love of my life, love of my life, etc etc, is a straight cis guy. Hell he's so typical that *I'm* the queerest thing about him! (And he the straightest thing about me). About the only thing not-straight about him is"
A,B,C,790,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  just the same as I'm not going to fit hers. Sometimes I feel guilty for not being more queer and inclusive with who I'm attracted to, but it's not really anything I have control over any control over being trans and not really identifying as queer or trans. Even though I worry about these things, I don't things, I do n't feel like they're things that that warrant to justification or worries, if that makes sense. # Starting to read this article, I kind of felt it was directed at me, and I was afraid I"
A,B,C,791,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  and lesbians, but with queer, bi, or pan women I would assume that they would date men as well anyways, and not just trans* men. # from the article it seems like he still would lesbian identified, but that he is open to dating queer women who have a preference for women. I could be wrong but because could be wrong but because he did n't really use the term lesbian I implied that he would not be open to dating a lesbian # the title usage of "" queer women "" was a choice the editors made, not sebastian himself."
A,B,C,792,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  date someone who was strongly lesbian identified, but that he is open to dating queer women who have a preference for women. I could be wrong but because he did n't really use the term lesbian I implied to dating a lesbian # the title usage of '' queer women '' was a choice the editors made, not sebastian himself. we not sebastian himself. we should clarify that. (editors, not writers, always do the headlines though -- that's policy pretty much at every newspaper, magazine, etc) # the piece is about queer women he feels comfortable dating"
A,B,C,793,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  lesbian # the title usage of "" queer women "" was a choice the editors made, not sebastian himself. we should clarify that. (editors, not writers, always do the headlines though -- that's , magazine, etc) # the piece is about queer women he feels comfortable dating and queer women he does not feel comfortable dating does not feel comfortable dating. i'm only attracted to women, but i identify as queer because i had a very bisexual past and queer feels more honest than' lesbian.' lots of women who identify as queer are only attracted to"
A,B,C,794,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  queer women "" was a choice the editors made, not sebastian himself. we should clarify that. (editors, not writers, always do the headlines though -- that's policy pretty much at every newspaper, piece is about queer women he feels comfortable dating and queer women he does not feel comfortable dating. i'm only attracted to women 'm only attracted to women, but i identify as queer because i had a very bisexual past and queer feels more honest than' lesbian.' lots of women who identify as queer are only attracted to women, it's wrong to assume"
A,B,C,795,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  editors, not writers, always do the headlines though -- that's policy pretty much at every newspaper, magazine, etc) # the piece is about queer women he feels comfortable dating and queer women he does 'm only attracted to women, but i identify as queer because i had a very bisexual past and queer feels more honest than' feels more honest than' lesbian.' lots of women who identify as queer are only attracted to women, it's wrong to assume that "" with queer, bi, or pan women I would assume that they would date men as well"
A,B,C,796,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  though -- that's policy pretty much at every newspaper, magazine, etc) # the piece is about queer women he feels comfortable dating and queer women he does not feel comfortable dating. i'm only attracted as queer because i had a very bisexual past and queer feels more honest than' lesbian.' lots of women who identify as queer women who identify as queer are only attracted to women, it's wrong to assume that "" with queer, bi, or pan women I would assume that they would date men as well anyways, and not just trans* men. """
A,B,C,797,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  ) # the piece is about queer women he feels comfortable dating and queer women he does not feel comfortable dating. i'm only attracted to women, but i identify as queer because i had a very bisexual than' lesbian.' lots of women who identify as queer are only attracted to women, it's wrong to assume that '' with to assume that "" with queer, bi, or pan women I would assume that they would date men as well anyways, and not just trans* men. "" most women i know who identify as queer do only date women, the"
A,B,C,798,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  he does not feel comfortable dating. i'm only attracted to women, but i identify as queer because i had a very bisexual past and queer feels more honest than' lesbian.' lots of women who identify women, it's wrong to assume that '' with queer, bi, or pan women I would assume that they would date men that they would date men as well anyways, and not just trans* men. "" most women i know who identify as queer do only date women, the word is lovely and fluid like that. in online journalism "" queer "" is"
A,B,C,799,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  lesbian.' lots of women who identify as queer are only attracted to women, it's wrong to assume that "" with queer, bi, or pan women I would assume that they would date men as well men. '' most women i know who identify as queer do only date women, the word is lovely and fluid like that. and fluid like that. in online journalism "" queer "" is often just used as an umbrella term to embody Ls, Gs and Bs, which some ppl have feelings about. (anyhow i think the **28;8197;TOOLONG surrounding these individual words we"
A,B,C,800,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  assume that "" with queer, bi, or pan women I would assume that they would date men as well anyways, and not just trans* men. "" most women i know who identify as queer do only lovely and fluid like that. in online journalism '' queer '' is often just used as an umbrella term to embody Ls, Gs to embody Ls, Gs and Bs, which some ppl have feelings about. (anyhow i think the **28;8197;TOOLONG surrounding these individual words we're focusing on makes sebastian's point pretty clear) # although many people define the word "" lesbian"
A,B,C,801,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  what Sebastian actually feels with regards to his relationships and his identity. # Not to speak for Sebastian. I just want to let you know, that this post came from a question that lots of actual, # Thanks for responding. Re: the comparison of queer to bi and pan, I didn't word this very well. I this very well. I was referring to the fact that in the actual article, Sebastian often talks about "" queer women who usually date women "" which to me also implied "" queer women who sometimes date men, cis or trans*."
A,B,C,802,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  came from a question that lots of actual, actually gay women sent Sebastian. # Thanks for responding. Re: the comparison of queer to bi and pan, I did n't word this very well. I in the actual article, Sebastian often talks about '' queer women who usually date women '' which to me also implied '' queer women also implied "" queer women who sometimes date men, cis or trans*. "" Maybe I was wrong there? I guess it was just confusing to me because queer can mean so many things, and I wondered why Sebastian did n't just"
A,B,C,803,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  Sebastian. # Thanks for responding. Re: the comparison of queer to bi and pan, I did n't word this very well. I was referring to the fact that in the actual article, Sebastian often usually date women '' which to me also implied '' queer women who sometimes date men, cis or trans*. '' Maybe I was . "" Maybe I was wrong there? I guess it was just confusing to me because queer can mean so many things, and I wondered why Sebastian did n't just use the word "" lesbian "" (but I do understand why you"
A,B,C,804,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  was referring to the fact that in the actual article, Sebastian often talks about "" queer women who usually date women "" which to me also implied "" queer women who sometimes date men, cis or trans*. ? I guess it was just confusing to me because queer can mean so many things, and I wondered why Sebastian didn't just why Sebastian did n't just use the word "" lesbian "" (but I do understand why you would n't want to use it in the title). # This article is fantastic- I'm a queer cis woman and I'm definitely going"
A,B,C,805,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  I guess it was just confusing to me because queer can mean so many things, and I wondered why Sebastian did n't just use the word "" lesbian "" (but I do understand why you would n't want ). # This article is fantastic- I'm a queer cis woman and I'm definitely going to show it to my FTM partner it to my FTM partner. Now, could you please please PLEASE write an article explaining how exactly we gay ladies can fuck our trans lovers "" as men "" in the way that you describe? My partner is just beginning to come"
A,B,C,806,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  be comfortable...) etc etc # This was a great article, Sebastian. I had been curious as to when/if you'd write something on this issue. Although I feel we can never TRULY understand why people , your theory rings true to many trans men and queer woman alike. I'm a queer-identified cisgender female (fit into the pan/bisexual (fit into the pan/bisexual category but I really just prefer the label QUEER) and after some of the experiences I've had with straight cisgender men and bicurious cisgender woman I understand the whole thing about wanting someone who understands your struggle."
A,B,C,807,,COCA:2012:BLOG autostraddle.com,  0%:  / 100  as a cis person to say that trans people should have to disclose their trans status before hooking up. Why is it that you feel that way? I think its pretty cissexist of you. I transitioned a identify as trans any longer (I do identify as queer). I've had bottom surgery. Being trans just isn't a trans just is n't a part of my life any more and I would rather be solely seen as my true gender (sometimes coming out as trans prevents people from seeing you as truly male or female). Anyway there is no reason
A,B,C,808,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  communication required, but it fucking matters! this is so ridiculous and basic but i think it's important. it took me forever to realize that i just like what i like and as long as the way other person too, then it's okay. being queer we are disallowed our desires enough, i'm not gon na make myself not gon na make myself feel guilty and so on on top of that. # ps, the way i refer to trans women above might be a little fucked up. i should have said that i have n't met many women that"
A,B,C,809,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  someone out there for everyone "": no there is n't. Numbers matter. Going years without finding anyone interested in you crushes the soul. It's incredibly dismissive to suggest otherwise. If there were plenty of , it wouldn't be an issue if some individual queer cis woman didn't like us. Go on your merry way; no your merry way; no harm no foul. But when it's virtually EVERY queer cis woman, it's a problem. When I have to look 10x harder for a relationship, work 10x harder to maintain it, and go 10x"
A,B,C,810,,COCA:2012:BLOG montevidayo.com,"  0%:  / 100  who carries with it the bodies of others when it does not reverse them to pieces. The body does not simply conceal a weapon. The body is transformed into a weapon, not in a metaphorical sense but -- Achille Mbebe, quoted in Jasbir Puar, '' Queer Times, Queer Assemblages ''. # Happy to see this rumination on Emily see this rumination on Emily Dickinson's poem. We'll surely share this with the 9,000 members of my Emily Dickinson FB page: http: **35;5222;TOOLONG... I found your take fascinating, but I have long said that this poem could be"
A,B,C,811,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  enough to be honest with family, friends, partners, and here you are doing it with the whole world. # I think some of your anxiety about dating cis lesbians/queer cis women might be misplaced. Sure women out there, but I think by and large queer cis women really appreciate and value queer **25;8170;TOOLONG masculinity. I'm not sure . I'm not sure if you personally identify as queer, or what your feelings are about the phrase female-bodied masculinity as it's applied to you. I feel language is really limiting here, and I want I'm trying to communicate"
A,B,C,812,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  friends, partners, and here you are doing it with the whole world. # I think some of your anxiety about dating cis lesbians/queer cis women might be misplaced. Sure, there are definitely transphobic cis women by and large queer cis women really appreciate and value queer **25;8170;TOOLONG masculinity. I'm not sure if you personally identify as queer, personally identify as queer, or what your feelings are about the phrase female-bodied masculinity as it's applied to you. I feel language is really limiting here, and I want I'm trying to communicate is that the cis lesbian/queer cis women"
A,B,C,813,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  world. # I think some of your anxiety about dating cis lesbians/queer cis women might be misplaced. Sure, there are definitely transphobic cis women out there, but I think by and large queer cis women really . I'm not sure if you personally identify as queer, or what your feelings are about the phrase female-bodied masculinity as it's female-bodied masculinity as it's applied to you. I feel language is really limiting here, and I want I'm trying to communicate is that the cis lesbian/queer cis women community has a history of celebrating and valuing "" non-normative "" gender,"
A,B,C,814,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  , if that makes sense. I stopped dating him because he did n't respect me in a lot of ways (fucking other folks and not telling me about them being one of them), but part of as if his male identity required the erasure of my queer identity. I didn't care if people on the streets read us as the streets read us as a hetero cis couple, but it bothered me that he did n't see me as queer. He had a history of dating straight women, because he liked how they saw him as a man. I did"
A,B,C,815,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  being one of them), but part of it was was that he acted as if his male identity required the erasure of my queer identity. I did n't care if people on the streets read us as it bothered me that he didn't see me as queer. He had a history of dating straight women, because he liked how , because he liked how they saw him as a man. I did too. It was painful/insulting that he assumed I did n't see him, or was attracted to him *as a man* just because I was queer. I think he"
A,B,C,816,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  he did n't see me as queer. He had a history of dating straight women, because he liked how they saw him as a man. I did too. It was painful/insulting that he assumed I did attracted to him *as a man* just because I was queer. I think he made the assumption that straight cis women saw him as cis women saw him as a man first, then trans second (after him coming out to them), and that queer cis women saw him as trans first, man second. # Anyway! I think the point of identifying as"
A,B,C,817,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  was painful/insulting that he assumed I did n't see him, or was attracted to him *as a man* just because I was queer. I think he made the assumption that straight cis women saw him as a man after him coming out to them), and that queer cis women saw him as trans first, man second. # Anyway! second. # Anyway! I think the point of identifying as queer means you fucking love everybody as they are. Which means, queer cis ladies (for the most part) will love you as a man, because you are one"
A,B,C,818,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  was queer. I think he made the assumption that straight cis women saw him as a man first, then trans second (after him coming out to them), and that queer cis women saw him as # Anyway! I think the point of identifying as queer means you fucking love everybody as they are. Which means, queer cis Which means, queer cis ladies (for the most part) will love you as a man, because you are one. # Thanks for this comment. I'm a guy who transitioned a few years ago (I do n't consider"
A,B,C,819,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  saw him as a man first, then trans second (after him coming out to them), and that queer cis women saw him as trans first, man second. # Anyway! I think the point fucking love everybody as they are. Which means, queer cis ladies (for the most part) will love you as a man love you as a man, because you are one. # Thanks for this comment. I'm a guy who transitioned a few years ago (I do n't consider myself female bodied as I have had top, bottom surgery and hormones"
A,B,C,820,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  part) will love you as a man, because you are one. # Thanks for this comment. I'm a guy who transitioned a few years ago (I do n't consider myself female bodied as I and hormones). I am currently dating a very queer cis woman. I am very supportive of her identity and her being queer identity and her being queer does n't invalidate my maleness. However I think a lot of this has to do with me feeling "" complete "" in terms of my physical transition. Had it been before, earlier on in my transition,"
A,B,C,821,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  # Thanks for this comment. I'm a guy who transitioned a few years ago (I do n't consider myself female bodied as I have had top, bottom surgery and hormones). I am currently dating I am very supportive of her identity and her being queer doesn't invalidate my maleness. However I think a lot of this has a lot of this has to do with me feeling "" complete "" in terms of my physical transition. Had it been before, earlier on in my transition, maybe even before my bottom surgery, I worry that I may have felt"
A,B,C,822,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  terms of my physical transition. Had it been before, earlier on in my transition, maybe even before my bottom surgery, I worry that I may have felt different. I am very secure and I think how comfortable I feel now dating someone who is very queer # I think that the term '' female-bodied '' is problematic. Take me is problematic. Take me for example- as a trans girl, I am and have always been female. Before starting hormones, before coming out, I was still female. Thus, by definition my body has always been a female's"
A,B,C,823,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  hold it against you. I think for now the label that best fits me is an FAAB man, or a man with a trans history. Or a man with two x chromosomes! # And thank you completely agree that my assumption that a woman with a queer dating history would be less likely to see me / date me as a / date me as a man is not fair. And actually it's not even really based on experience. I was involved with someone as I transitioned. She had dated me for about 6 months before I came out, and was"
A,B,C,824,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  experience. I was involved with someone as I transitioned. She had dated me for about 6 months before I came out, and was with me through the first year of my transition. And her ability to actually essential to my sanity. So I know that queer women can experience me as a man -- she could even having history with could even having history with me "" as a woman "" and before hormones and surgery. # Sometimes, the lens with which we see through does not include a filter for "" male "" or "" female. "" Sometimes there are people"
A,B,C,825,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  but it feels good to see something that aligns with what I wrote on a place like Autostraddle and written by someone who is trans* and writes about trans* things and gender things frequently. # However, as other a little confused by your use of the word '' queer '' rather than '' lesbian. '' It seems to me that saying you to me that saying you might have trouble dating a queer woman who is usually attracted to women is kind of the same as saying you might have trouble dating a bisexual woman who was usually attracted to women -- both identities imply that they"
A,B,C,826,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  by someone who is trans* and writes about trans* things and gender things frequently. # However, as other commenters have said, I am a little confused by your use of the word "" queer "" rather than to me that saying you might have trouble dating a queer woman who is usually attracted to women is kind of the same as saying of the same as saying you might have trouble dating a bisexual woman who was usually attracted to women -- both identities imply that they date men as well as women, they just fall a little more toward the same-sex attraction end of the"
A,B,C,827,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  quite oblivious to people's birth-sex status, so unless someone tells me they're trans or intersex or otherwise not conventionally M or F I probably would n't know. And it's not like I've never been not even found other cis men attractive (ah fey queer boys, why won't you make out with me). It's me). It's just that when it comes to doing anything beyond cuddling I'm waaaaaaaaaay more comfortable with female bodies. There's more of a spark. There's a HELL of a lot more chemistry. # There was a"
A,B,C,828,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  nothing in there that I would deem offensive. Why is everyone obsessively picking apart word choice instead of listening to what this person is trying to say? # "" And it's not like I've never been not even found other cis men attractive (ah fey queer boys, why won't you make out with me). It's me). It's just that when it comes to doing anything beyond cuddling I'm waaaaaaaaaay more comfortable WITH FEMALE BODIES. There's more of a spark. There's a HELL of a lot more chemistry. "" # Read the"
A,B,C,829,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  in fact a lesbian dating a transguy. As communicative as our relationship is (and I think must be to continue through his transition), there are probably still things he tell me. He says he has identify as a lesbian, although I am now embracing queer as more in line with my identity), I know deep down he I know deep down he has a fear that I am going to leave him for a woman. Maybe not any time soon, because of time limitations on medical intervention, but when his face and body become more masculine. The truth"
A,B,C,830,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  to examine them and deconstruct them. # I've felt some frustration regarding people labeling me as a woman who is primarily interested in women from the outside. I do n't identify as a woman, and I . I use words like '' femme '' and '' queer '' and '' genderqueer '' for specific reasons, and that stuff still gets and that stuff still gets tacked onto me. # I've been dumped because it was assumed, via my perceived preferences, that I could n't treat the dumping party in a manner fitting their gender. I remember feeling like it was"
A,B,C,831,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  you are? the binary system, the category of man, woman, we as trans people are superceding it, i do n't see how identifying within it is going to help stop the oppressiveness of it or this is how and why i view my identity as queer, and date other people who have this same philosophy. # that may philosophy. # that may be how you view your identity, but you are making blanket statements and that's not cool. there are people who transitioned who are binary identified. people who do n't identify as trans, people who may"
A,B,C,832,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  assumptions with that statement in terms of other people's identities # "" this is how and why i view my identity as queer, and date other people who have this same philosophy. "" # that's great person shares your philosophy and not all identify as queer. # I'm sorry. I phrased what I meant to say poorly I meant to say poorly. I feel like the identities of man and woman can still exist with room for more identities. In short, the two identities of the binary system can still exist with room for people who identify as both"
A,B,C,833,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  exist with room for more identities. In short, the two identities of the binary system can still exist with room for people who identify as both, neither, etc. Just as there is no one way no way to be a man, woman, or queer. Identification shouldn't be oppressive. It is when labels become prescriptive instead when labels become prescriptive instead of descriptive that they become overwhelming and oppressive. If the identity man or woman fits someone (regardless of trans status), why should that be taken away? I'm sorry if I've misunderstood you at"
A,B,C,834,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  just started his transition. When I met him, I thought that he was a lesbian cisgendered female, however within a couple hours when I had him alone he informed me that he was in fact FTM and is all super weird and confusing because I identify as queer and have been in relationships exclusivly with cisgendered women for the past couple years for the past couple years and have been in two long term relationships with cisgendered males but I have no idea how to act or feel in this relationship. I am attracted to him as he is, physically, mentally and emotionally."
A,B,C,835,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  someone's identity. # wordzzzz oh god. yeah. never have i used so many safety quotes in one comment. # and well ACTUALLY it's funny because yes genitals matter to me but actually gender matters i love masculinity, it just usually is like, queer masculinity. and '' masculine '' is a pretty broad term anyway, but i term anyway, but i mean, i'm pretty much never attracted to femme-y people. i do n't know! again, i choose to like what i like and then analyze it. and analyze it and analyze it. out loud"
A,B,C,836,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  to their gender identity, but that does n't mean I did not want to alter my own. Bodies matter, whatever your perspective on them. # This was an awesome post. A lot of what you my own relationship with my partner, who is a queer girl, identifies as a lesbian, and is -the- person that makes me -the- person that makes me feel so good about my identity and is such a supportive and affirming individual. So I've had great experiences with queer girls so far. # I have a random question that may or may not be entirely"
A,B,C,837,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  of what you said made me think deeply about my own relationship with my partner, who is a queer girl, identifies as a lesbian, and is -the- person that makes me feel so good about my identity affirming individual. So I've had great experiences with queer girls so far. # I have a random question that may or may question that may or may not be entirely related here, and I'm going to proceed with caution... # Someone mentioned here that gay cismen are not as supportive with their partners who are MAAB, yet we've seen many examples of"
A,B,C,838,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  every situation was the same, but I can say I've discussed this issue with other (straight ID'd) trans women and have yet to hear of even one such relationship which survived. Perhaps (I to do with how perceived femininity is not valued in queer men's circles whereas perceived masculinity often is in queer women's circles? queer women's circles? # Yes, I think it was your post. I mean the former point with gay men and MTFs (I just did n't want to use that term). # That could be true. It just"
A,B,C,839,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  I've discussed this issue with other (straight ID'd) trans women and have yet to hear of even one such relationship which survived. Perhaps (I'm guessing) it might have to do with how queer men's circles whereas perceived masculinity often is in queer women's circles? # Yes, I think it was your post. it was your post. I mean the former point with gay men and MTFs (I just did n't want to use that term). # That could be true. It just seems really unfortunate that a gayman would immediately shut down"
A,B,C,840,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  saying there are none, what I'm saying is that, for trans women who've lived as part of a' gay male' couple at some point in their lives, transition tends to be a death are a sizable number of trans guys whose relationships with queer women survive transition. It's a very different situation. In communities of situation. In communities of color, I've known a number of couples consisting of pre/non-op trans women with cis male partners who had a history of gay relationships. Never seen that combo among white people. # In all honesty, I"
A,B,C,841,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  time to read my rambling nonsense props to you, you win a battery-powered scooter, and please let me know. # On statuses and labels in general in relationships: I feel that however someone chooses to label at all) is for themselves. I am a queer identified girl, and I love people. I have predominantly had relationships males have predominantly had relationships males, however also with lesbians, bi-sexuals, queer girls, as well as one straight girl (aha!) When it comes to dating, I meet a person, ooh I like them/dont like them, oh"
A,B,C,842,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  On statuses and labels in general in relationships: I feel that however someone chooses to label themselves (if they choose to at all) is for themselves. I am a queer identified girl, and I love relationships males, however also with lesbians, bi-sexuals, queer girls, as well as one straight girl (aha!) When it aha!) When it comes to dating, I meet a person, ooh I like them/dont like them, oh you're a girl/boy? okay whatevs I have blue eyes. # On trans* statuses etc: I have problems with this"
A,B,C,843,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  black, blue or purple with pink polka dots. "" All talk and no walk. It's a potential avoidance of acknowledging some very ingrained issues within cis/trans people relations. # As has been seen with a posts in this thread, there are a lot of queer people who love to ID themselves as pansexual and so accepting of trans people so accepting of trans people that they do n't even think about such matters yet, when it comes to IDing their partners, make some very judgmental statements about trans bodies (especially trans women) and make some very CLEAR sweeping **36;8394;TOOLONG about"
A,B,C,844,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  ) and make some very CLEAR sweeping **36;8394;TOOLONG about genitals, how people make love, feel etc. What I'm trying to say is, it's great to hope that, someday, we wo n't think for the world we live in, even the 2011 Queer World, they very clearly do very much matter and that when most queer and that when most queer cissexual people go a paper's width beneath the surface, they have a lot of assumptions and judgments about trans bodies. To ignore or deny that is, for me, not a positive step in an evolution"
A,B,C,845,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  love, feel etc. What I'm trying to say is, it's great to hope that, someday, we wo n't think about these distinctions. Yet, for the world we live in, even very clearly do very much matter and that when most queer cissexual people go a paper's width beneath the surface, they have a surface, they have a lot of assumptions and judgments about trans bodies. To ignore or deny that is, for me, not a positive step in an evolution of our ideas and experiences about gender and sex. # "" I have"
A,B,C,846,,COCA:2012:BLOG ...nymous.wordpress.com,"  0%:  / 100  label as a source of Pride, we move the world forward to that day when everyone has the same rights and respect and labels become unnecessary. But I ai n't holding my breath. Human beings are the of Names. # We're here too, we queer too, we have been all along. Share this: Like Share this: Like this: About fliponymous # Bisexual activist, thinker, writer, husband and father, non-traditional student. When I grow up I want to be an Existential/Feminist Psychotherapist, a community college instructor, and expand my"
A,B,C,847,,COCA:2012:BLOG ...nymous.wordpress.com,"  0%:  / 100  ). When she died, the truth that she was not heterosexual, and quite possibly bisexual (although since she did n't label in life, I am not going to label her in death). But the last few years, and had known she was queer, I would have asked her if, as someone who is a hero someone who is a hero and role model for girls and women, if she would consider applying a label so that she could also be a role model for Teh Queer while she was at it. # I grieve not only at the"
A,B,C,848,,COCA:2012:BLOG ...nymous.wordpress.com,"  0%:  / 100  I had met her in the last few years, and had known she was queer, I would have asked her if, as someone who is a hero and role model for girls and women, if she that she could also be a role model for Teh Queer while she was at it. # I grieve not only at the loss not only at the loss of a hero, but at the loss of someone who might have helped us burst through the scrim of invisibility -- and I watched as she was seized on by many as a specifically lesbian role model in violation"
A,B,C,849,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  , purple, black or white. "" The fact is, since you have n't been in relationships with trans people it's kind of academic (although I really do hope you'll find the opportunity to prove I've seen waaay too many cis people in the queer community talk panssexual but then make statements like '' I prefer people who were I prefer people who were born with vaginas. "" Um, contradiction? These statements are proven by real life experience... and that experience (I would hope) is something more than "" being hit on by someone who really had a"
A,B,C,850,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  person. in a way i feel like they come attached with a lot of implications that may not hold true, it's not even really worth labeling that way to me. # Great article! I'm I'm really glad you had that revelation about dating queer women, for the sake of queer women like me<3. # I myself me<3. # I myself am a lesbian-leaning queer lady who has a soft spot for transmen, though it too (i'm ashamed to say) took me a while to understand because for me, liking trans-men somewhat threatened that part of"
A,B,C,851,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  like they come attached with a lot of implications that may not hold true, it's not even really worth labeling that way to me. # Great article! I'm glad you wrote it... and I revelation about dating queer women, for the sake of queer women like me<3. # I myself am a lesbian-leaning queer lady who has lesbian-leaning queer lady who has a soft spot for transmen, though it too (i'm ashamed to say) took me a while to understand because for me, liking trans-men somewhat threatened that part of me that had struggled so hard for"
A,B,C,852,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  not hold true, it's not even really worth labeling that way to me. # Great article! I'm glad you wrote it... and I'm really glad you had that revelation about dating queer women women like me<3. # I myself am a lesbian-leaning queer lady who has a soft spot for transmen, though it too (i though it too (i'm ashamed to say) took me a while to understand because for me, liking trans-men somewhat threatened that part of me that had struggled so hard for self-acceptance as a lesbian. So likewise, it was kind"
A,B,C,853,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  the best it has ever been. And I am really enjoying the postings here... no one has had to invoke Godwin's Law of internet forums yet. # Well, I'm not trans, but I you're articulating is something as old as time for queer folk, regardless the kind of queer you are. How many times has . How many times has a gay woman fallen for a so-called "" straight "" woman who falls for her as well, but takes a long time to come to terms with this new possibility and new adjustment to her identity? # I"
A,B,C,854,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  And I am really enjoying the postings here... no one has had to invoke Godwin's Law of internet forums yet. # Well, I'm not trans, but I am a lesbian, and what you as time for queer folk, regardless the kind of queer you are. How many times has a gay woman fallen for a so-called woman fallen for a so-called "" straight "" woman who falls for her as well, but takes a long time to come to terms with this new possibility and new adjustment to her identity? # I ca n't tell you how many times"
A,B,C,855,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  no fault of his own. # So what am I? Vulvatarian? Who the hell knows. I felt so bad that I was n't as gender-egalitarian as I thought I would be, but sometimes that's Oh, and re whether non-queer people can relate to queer experiences: certainly my boyfriend will never be able to really REALLY experience what to really REALLY experience what it's like to be a queer female migrant minority. It's everything he's *not*. And it did take him a while to really wrap his head around a lot of issues surrounding gender, race,"
A,B,C,856,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  so bad that I was n't as gender-egalitarian as I thought I would be, but sometimes that's just how it is. # Oh, and re whether non-queer people can relate to queer experiences: certainly my really REALLY experience what it's like to be a queer female migrant minority. It's everything he's *not*. And it did *not*. And it did take him a while to really wrap his head around a lot of issues surrounding gender, race, culture, sexuality -- things that he probably would n't have had much exposure to if I was n't in his"
A,B,C,857,,COCA:2012:BLOG autostraddle.com,"  0%:  / 100  of issues surrounding gender, race, culture, sexuality -- things that he probably would n't have had much exposure to if I was n't in his life aside from very superficial notices. But he *worked at it* us. He actively went to look up information about queer culture, queer experiences, privilege -- probably because I kept ranting about it I kept ranting about it, but also because he understood how important it was to me. # And honestly? He's been a hell of a lot better at trying to understand where I'm coming from, and accepting me as"
