CATEG,,,ALL,,SOURCE,
A,B,C,881,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  's "" homosexual characters "" stimulate readers to think about the "" creation of new bodily pleasures "" (Strange 51, 67) strikes me as far in excess of what her texts do; for while McCullers critiques not take the next step of celebrating the pleasures of queer love, sexuality, community, or identification. Resistance is as far as Resistance is as far as she was able to go, and though we can not make her do more, we have yet to register the political valence of her susurrous grotesque. Toward this end, I offer an analysis of Reflections in"
A,B,C,882,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  to induce sleep. "" This quantity of the drug gave him a unique and voluptuous sensation; it was as though a great dark bird alighted on his chest, looked at him once with fierce, golden eyes his dark wings '' (73). These two queer birds--gay argot for homosexuals as early as the 1930s (Faderman 106) --both (Faderman 106) --both with intense, reflective, golden eyes, and both imagined by queer men in the text, link the grotesque and the queer that are at the center of the novella and the subtext of the title itself."
A,B,C,883,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  on his chest, looked at him once with fierce, golden eyes, and stealthily enfolded him in his dark wings "" (73). These two queer birds--gay argot for homosexuals as early as the 1930s (, reflective, golden eyes, and both imagined by queer men in the text, link the grotesque and the queer that are at the queer that are at the center of the novella and the subtext of the title itself. # Captain Penderton, once the child "" infatuated with the school-yard bully "" (Reflections 68) becomes the husband "" enamoured of his wife's"
A,B,C,884,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  golden eyes, and stealthily enfolded him in his dark wings "" (73). These two queer birds--gay argot for homosexuals as early as the 1930s (Faderman 106) --both with intense, reflective, golden eyes men in the text, link the grotesque and the queer that are at the center of the novella and the subtext of the title the subtext of the title itself. # Captain Penderton, once the child "" infatuated with the school-yard bully "" (Reflections 68) becomes the husband "" enamoured of his wife's lovers "" (13), and finally the superior officer"
A,B,C,885,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  . In the desire to draw attention to and, more importantly, to make available and acceptable a range of practices, identifications, and ways of being, current queer theory has begun to "" detach queerness from (Halberstam 1), thus framing the non-normative as queer, and threatening, inadvertently perhaps, to collapse queerness and difference completely. 3 queerness and difference completely. 3 Popular journalism and queer activism reflect this academic trend. The Week magazine, for instance, offering a summary of Gregory Rodriguez's late 2007 Los Angeles Times article, "" Gay--the new straight, "" quipped, """
A,B,C,886,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  a range of practices, identifications, and ways of being, current queer theory has begun to "" detach queerness from sexual identity "" and gender deviance (Halberstam 1), thus framing the non-normative as queer, to collapse queerness and difference completely. 3 Popular journalism and queer activism reflect this academic trend. The Week magazine, for instance, offering , for instance, offering a summary of Gregory Rodriguez's late 2007 Los Angeles Times article, "" Gay--the new straight, "" quipped, "" it's not queer to be gay anymore "" (18). On the overtly political front"
A,B,C,887,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  magazine, for instance, offering a summary of Gregory Rodriguez's late 2007 Los Angeles Times article, "" Gay--the new straight, "" quipped, "" it's not queer to be gay anymore "" (18) , the same appears to be true: '' the queer of contemporary queer politics is conceived not in opposition to heterosexuality per se but to heterosexuality per se but as a broader defiance of all kinds of oppressive social norms "" (Adams 556). Precisely because the defiance of oppressive norms remains urgent, I am compelled to point out that the heavy-handed deployment of "" queer"
A,B,C,888,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  instance, offering a summary of Gregory Rodriguez's late 2007 Los Angeles Times article, "" Gay--the new straight, "" quipped, "" it's not queer to be gay anymore "" (18). On the appears to be true: '' the queer of contemporary queer politics is conceived not in opposition to heterosexuality per se but as a broader se but as a broader defiance of all kinds of oppressive social norms "" (Adams 556). Precisely because the defiance of oppressive norms remains urgent, I am compelled to point out that the heavy-handed deployment of "" queer "" risks contributing"
A,B,C,889,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  "" the queer of contemporary queer politics is conceived not in opposition to heterosexuality per se but as a broader defiance of all kinds of oppressive social norms "" (Adams 556). Precisely because the defiance of oppressive compelled to point out that the heavy-handed deployment of '' queer '' risks contributing to the replication of some of the problems that queer theory the problems that queer theory attempts to confront: the disregard of historically contingent hierarchies of differences; the elision of differences; the naturalization of associations between the queer and the abject, or the queer and the grotesque; and the correlative reinforcement"
A,B,C,890,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  heterosexuality per se but as a broader defiance of all kinds of oppressive social norms "" (Adams 556). Precisely because the defiance of oppressive norms remains urgent, I am compelled to point out that the heavy-handed contributing to the replication of some of the problems that queer theory attempts to confront: the disregard of historically contingent hierarchies of differences; contingent hierarchies of differences; the elision of differences; the naturalization of associations between the queer and the abject, or the queer and the grotesque; and the correlative reinforcement of the normative as a realm apart. When we value difference by"
A,B,C,891,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  oppressive norms remains urgent, I am compelled to point out that the heavy-handed deployment of "" queer "" risks contributing to the replication of some of the problems that queer theory attempts to confront: the disregard of historically elision of differences; the naturalization of associations between the queer and the abject, or the queer and the grotesque; and the correlative grotesque; and the correlative reinforcement of the normative as a realm apart. When we value difference by "" queering "" difference, we inadvertently devalue--by coopting--the queer. # Gary Richards expresses similar concerns in the introduction to his recent Lovers and Beloveds"
A,B,C,892,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  compelled to point out that the heavy-handed deployment of "" queer "" risks contributing to the replication of some of the problems that queer theory attempts to confront: the disregard of historically contingent hierarchies of differences; the elision associations between the queer and the abject, or the queer and the grotesque; and the correlative reinforcement of the normative as a realm the normative as a realm apart. When we value difference by "" queering "" difference, we inadvertently devalue--by coopting--the queer. # Gary Richards expresses similar concerns in the introduction to his recent Lovers and Beloveds: # pre-formatted table Though the subtitle"
A,B,C,893,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  of historically contingent hierarchies of differences; the elision of differences; the naturalization of associations between the queer and the abject, or the queer and the grotesque; and the correlative reinforcement of the normative as a realm by '' queering '' difference, we inadvertently devalue--by coopting--the queer. # Gary Richards expresses similar concerns in the introduction to his recent Lovers introduction to his recent Lovers and Beloveds: # pre-formatted table Though the subtitle of his book is "" Sexual Otherness in Southern Fiction, "" Richards "" remains uneasy with, "" and so, with the exception of his chapter on Harper Lee"
A,B,C,894,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  concerns in the introduction to his recent Lovers and Beloveds: # pre-formatted table Though the subtitle of his book is "" Sexual Otherness in Southern Fiction, "" Richards "" remains uneasy with, "" and so, with Harper Lee, has '' not significantly deployed the term queer in its contemporary usage '' (2). # Other McCullers critics have # Other McCullers critics have, however, used "" queer "" more liberally, most notably Rachel Adams and Elizabeth Freeman, whose discussion of The Member of the Wedding (1946) I address in the concluding pages of this essay (see"
A,B,C,895,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  is "" Sexual Otherness in Southern Fiction, "" Richards "" remains uneasy with, "" and so, with the exception of his chapter on Harper Lee, has "" not significantly deployed the term queer in its contemporary # Other McCullers critics have, however, used '' queer '' more liberally, most notably Rachel Adams and Elizabeth Freeman, whose discussion Elizabeth Freeman, whose discussion of The Member of the Wedding (1946) I address in the concluding pages of this essay (see also Davis 40). What was once, in McCullers criticism, read as universalized loneliness came to be"
A,B,C,896,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  (1946) I address in the concluding pages of this essay (see also Davis 40). What was once, in McCullers criticism, read as universalized loneliness came to be read as the grotesque; next as homosexuality or androgyny; and is now read as queer in its broadest sense. 4 My aim is not to turn back the clock to turn back the clock on queer studies. I do not wish to suggest that we devalue or cease to celebrate and to fight for plurality and multiplicity--the continuum, in other words, of sexed, gendered, and erotic identifications and formations"
A,B,C,897,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  moving beyond (literally, thus, excluding) categories of analysis that do represent meaning--and political heft--for certain texts, characters, and actual human beings: lesbian, homosexual, and bisexual, for instance. These terms are not only relevant to but also enable a critically queer reading of McCullers's fiction, which illustrates and refuses the aural negation of refuses the aural negation of the queer by means of the explosive grotesque. # Foucault's History of Sexuality is relevant to an understanding of the dynamic in McCullers's fiction between queerness, visibility, and silence. While Foucault's negation of"
A,B,C,898,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  political heft--for certain texts, characters, and actual human beings: lesbian, homosexual, and bisexual, for instance. These terms, as I will demonstrate, are not only relevant to but also enable a critically , which illustrates and refuses the aural negation of the queer by means of the explosive grotesque. # Foucault's History of Sexuality is 's History of Sexuality is relevant to an understanding of the dynamic in McCullers's fiction between queerness, visibility, and silence. While Foucault's negation of the repressive hypothesis has been widely taken up, his emphasis on the roles of visibility"
A,B,C,899,,COCA:2008:MAG Entertainment,"  0%:  / 100  2004 -- 06 88. Malcolm in the Middle, Fox 2000 -- 06 89. SpongeBob SquarePants, Nickelodeon 1999 -- present 90. Dawson's Creek, The WB 1998 -- 2003 91. Mad Men, AMC Ben Stiller Show, Fox 1992 -- 93 93. Queer Eye for the Straight Guy, Bravo 2003 -- 07 94. Married... 07 94. Married... With Children, Fox 1987 -- 97 95. Designing Women, CBS 1986 -- 93 96. The Arsenio Hall Show, Syndicated 1989 -- 94 97. Party of Five, Fox 1994 -- 2000 98. MacGyver"
A,B,C,900,,COCA:2008:MAG Ms,"  0%:  / 100  particularly well organized. Women's studies programs, and even individual feminist scholars, have always had to cope with professors, students, alumni and others engaged in anti-feminist intellectual harassment. On my campus, an alum dean and other high-ups declaring his horror at our annual Queer Film Series, each time closing his missive, '' Heterosexually yours. '' "" Heterosexually yours. "" But women's studies is also under fire today by well-funded watch groups, which hold conferences, host blogs and disseminate slick "" research "" that many scholars consider shoddy. They call on their members to join in"
A,B,C,901,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  be facing 15 years in prison, or staring up from a hospital gurney. // Decades later, artist Justin Hall met the unnamable man at Gold's Gym on Brannan Street in San Francisco. The man's and his story soon became a standout in Hall's queer cartoon series as '' True Travel Tales No. 4: Johnny Be Good. : Johnny Be Good. "" // "" When I started out it felt like I was doing comics in a vacuum, "" says Hall, 37. "" The growing mainstream attention on independent and queer comics is like the sun finally shining"
A,B,C,902,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  his story soon became a standout in Hall's queer cartoon series as "" True Travel Tales No. 4: Johnny Be Good. "" // "" When I started out it felt like I was doing comics in a 37. '' The growing mainstream attention on independent and queer comics is like the sun finally shining on this strange little subterranean world. strange little subterranean world. "" // The Bay Area is rich with queer cartoonists like Hall, artists whose subject matter addresses diverse topics in a range of styles and published formats, from comic strips to graphic novels. // On Saturday evening"
A,B,C,903,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  . "" // "" When I started out it felt like I was doing comics in a vacuum, "" says Hall, 37. "" The growing mainstream attention on independent and queer comics is like the sun finally world. '' // The Bay Area is rich with queer cartoonists like Hall, artists whose subject matter addresses diverse topics in a range diverse topics in a range of styles and published formats, from comic strips to graphic novels. // On Saturday evening, Hall and several other cartoonists - Brian Andersen, Paige Braddock, Andy Hartzell, MariNaomi, Tommy Roddy - will display"
A,B,C,904,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  to graphic novels. // On Saturday evening, Hall and several other cartoonists - Brian Andersen, Paige Braddock, Andy Hartzell, MariNaomi, Tommy Roddy - will display and sign their work at the San Francisco Lesbian // Prism Comics, a nonprofit that promotes and supports queer artists through grants, also plans to step up its presence at WonderCon 2008 its presence at WonderCon 2008. The comic convention is Northern California's largest and runs today through Sunday at Moscone Center South in San Francisco. // Like most cartoonists, first-time presenter Andersen was a comics fan long before he became an illustrator"
A,B,C,905,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  come out until I was 26-whopping-years-old. So, in many ways, I created a comic and stuck myself in it as the main character. I wonder what Freud would say about that? "" // Andersen approaches whimsy, poking fun at its formulaic nature, whereas queer writer Roddy unapologetically celebrates it. His earnest look at a high school of at a high school of queer and queer-friendly students, "" Pride High, "" celebrates diversity with a touch of X-Men-like panache. // "" One of the main characters, Suravi, is blind, "" says Roddy, 33, an administrative"
A,B,C,906,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  a comic and stuck myself in it as the main character. I wonder what Freud would say about that? "" // Andersen approaches the superhero genre with wit and whimsy, poking fun at its formulaic nature, it. His earnest look at a high school of queer and queer-friendly students, '' Pride High, '' celebrates diversity with a touch celebrates diversity with a touch of X-Men-like panache. // "" One of the main characters, Suravi, is blind, "" says Roddy, 33, an administrative assistant who writes in spurts by night. "" Had she been a superhero from"
A,B,C,907,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  the word "" comix "" to set the genre apart. // In the early 1970s, Roberta Gregory made history with Wimmen's Comix. The Trina Robbins illustrations contained the first lesbian character. The first exclusively lesbian Wings introduced Come Out Comix. Additional credit for popularizing queer comics goes to Alison Bechdel and Howard Cruse, says Hall. // Cruse says Hall. // Cruse was the first editor of the annual anthology Gay Comix in 1980, after gaining notoriety for Barefootz. In 1995, he published Stuck Rubber Baby, the groundbreaking graphic novel in "" cute "" cartooning style. //"
A,B,C,908,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  years, storytelling about gay lives became more acceptable to mainstream audiences in books, TV, movies and comics. "" Orner created the long-running, gay-themed strip The Mostly Unfabulous Social Life of Ethan Green, which ran // It was Justin Green who first introduced the autobiographical queer comic in 1973 with Binky Brown Meets the Holy Virgin Mary. // '' Virgin Mary. // "" Binky Brown was the' real life' comic we were all talking about at the time, "" says Robert Triptow, 55, who succeeded Cruse as editor of Gay Comix in 1984. "" It nakedly exposed"
A,B,C,909,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  says. "" And it was immediate, which was a terrific buzz. Cardinal Bernard Law would say something asinine about homos on Tuesday; you could roast his ass with a cartoon in the paper on Thursday. York, Providence, R.I., and Philadelphia enjoyed vibrant queer cartooning communities, the' 80s belonged to San Francisco, the epicenter of Francisco, the epicenter of comix since the 1960s when R. Crumb walked Haight Street pushing a baby buggy full of his comix for sale. Carl Vaughn Frick released Watch Out! in 1986, a satirical look at gay culture here, and"
A,B,C,910,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  composition, even lighting tricks. You can reach the reader - surprise her, get her to laugh, cringe or think - in a very direct way. "" // Although many artists have emigrated from costly California remains dynamic. Whatever..., a store devoted to queer comics, recently opened on Castro Street. Al's Comics on Market Street 's Comics on Market Street offers a similar selection. What's more, all of the presenters Saturday evening at the comics reading and signing live in the Bay Area. // Braddock, 44, spent 12 years as a newspaper illustrator."
A,B,C,911,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  , "" she says. "" That's when my father's voice boomed over the din:' My daughter has bisexual relations?' // "" I was mortified, slinking down in my seat, "" she looked up my dad was laughing at me. '' // Queer Comics Reading and Signing: // 7 to 10 p.m. Saturday at Vince p.m. Saturday at Vince &; Pete's Three Dollar Bill Cafe, inside the San Francisco Lesbian Gay Bisexual Transgender Community Center. 1800 Market St., San Francisco. Free and open to the public. For more information 415 503-1532. // To"
A,B,C,912,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  , such as host Will Durst, G.E. Smith, Ramblin' Jack Elliott, Shana Morrison and more - come in. $175 includes buffet dinner. 6 p.m. Great American Music Hall, 859 O'Farrell St., www.hafci.org. M SALON WHAT'S SO GOOD ABOUT BEING QUEER? // Ummm, let's see. You don't have to shop do n't have to shop at Old Navy? In all seriousness, tonight's event explores the meaning of gayitude using the Socratic methods employed at previous Philosophy Salons that posed questions such as: "" What Makes for Erotic Art? "" and"
A,B,C,913,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  ago would have demonstrated such legs? Yet, it's not gams, nor other expressions of pulchritude, that have kept these naughty boys going. Like the Ramones can we say proto-drag queens? before them, renderings of the world around them, this world being queer, as opposed to Queens. Warming up Pride Weekend, tonight's show Weekend, tonight's show at the Eagle Tavern with the Winsome Griffles and Glen Meadmore follows a 7 p.m. screening of the band's biopic "" Pansy Division: Life in a Gay Rock Band "" see review on Page 26 at the Victoria"
A,B,C,914,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  - and hear - the band's music evolve and, as it does, to understand Pansy Division's powerful role in contemporary gay culture. That includes front man Jon Ginoli's observation that many gay people do . Maybe this one should be called '' Shine a Queer Light. '' Carmona may not have had Martin Scorsese's budget, but Scorsese's budget, but he's created a brilliant music documentary. // 7 p.m. Thursday, // Victoria Theatre. // PAGEANT // 2008, United States, 95 minutes. This is an old-fashioned, straight-ahead documentary about the 34th annual"
A,B,C,915,,COCA:2008:NEWS USAToday,"  0%:  / 100  blindness was he could n't compliment her sexy outfits. And Lynette's troubled preteens had her at wits' end. // It was just yesterday. But then the final moments of Sunday's season finale jumped the Now, Susan's living with a mystery man (Queer as Folk's Gale Harold). Gabby, still caring for blind Carlos still caring for blind Carlos, has let herself go and is raising two daughters. And Lynette's kids have grown into juvenile delinquents. // Why the drastic turn? Series creator Marc Cherry believes it offers "" cleanliness. "" // "" One"
A,B,C,916,,COCA:2008:NEWS NYTimes,"  0%:  / 100  back to the early 1980s, when she moved to San Francisco to attend the Art Institute and began dating a player in the fetish world.' I was going to art school, working the lobster shift in to On Our Backs, but I never allowed the queer work to be my artwork,' she says. When friends started dying . When friends started dying of AIDS, she joined Act Up and Queer Nation, whose politics of visibility led her to show more personal work. Soon she was inventing herself as a documentary photographer in the Walker Evans mold. For her"
A,B,C,917,,COCA:2008:NEWS NYTimes,"  0%:  / 100  community.' They're both about the notion of the facade, and body modification is as much of a facade as architecture.' // Yet her shifts from fetish portraits to freeways and landscapes have confused both , it isn't easy to understand Opie's' queer' work in the context of her urban skyways and surfers. She is and surfers. She is hoping the Guggenheim show will help close the gap. //' Cathy's a kind of diplomat -- a community builder, or a teacher,' says Jennifer Blessing, who curated the Guggenheim show. Opie calls"
A,B,C,918,,COCA:2008:FIC Bk:VillageViger,"  0%:  / 100  two tables, a bedstead, three chairs, a sort of lounge, and two large boxes. The man who brought the things put them in the house, and locked the door on them when he went two weeks, but Madame Laroque watched. Such a queer little house it was, as it stood there so new in its coat so new in its coat of gum-colored paint. It looked just like a square bandbox which some Titan had made for his wife; and there seemed no doubt that if you took hold of the chimney and lifted the roof off, you"
A,B,C,919,,COCA:2008:FIC Bk:ChosenHouseNight,"  0%:  / 100  (in normal language that's a junior) and he's also easily the most popular guy at school. Jack is a third former (a freshman), a new kid, cute but kinda dorky, have made a big deal about being stuck with a queer and could have gotten out of rooming with him, and made Jack's , and made Jack's life hell at the House of Night. Instead he totally took him under his wing and treats him like a little brother, a treatment he extends to Damien, who has been officially going out with Jack for"
A,B,C,920,,COCA:2008:FIC FantasySciFi,"  0%:  / 100  low-slung white cotton blouse and tight-fitting lime-green toreador pants. She was shaking a large loose pallet of ironed white shirts on a set of clattering wire coat hangers. "" Take your dry cleaning and shove it straight up Screw you and your creative thought process - you miserable queer without balls! '' It was terrible, Dazzle thought, how bad karma thought, how bad karma could just come revving into your driveway like this. It always seemed to know exactly where you lived. "" You owe us for five months' of gardening, Seftor Piss-artist! "" "" You stole my action"
A,B,C,921,,COCA:2008:FIC Read,"  0%:  / 100  landladies, and a powerful smell of kippers in the living-room. After dithering about like this in the cold for two or three minutes, Billy decided that he would walk on and take a look at The Bell mind. He turned to go. And now a queer thing happened to him. He was in the act of stepping back and act of stepping back and turning away from the window when all at once his eye was caught and held in the most peculiar manner by the small notice that was there. BED AND BREAKFAST, it said. BED AND BREAKFAST, BED"
A,B,C,922,,COCA:2008:FIC Bk:WomanThousandSecrets,"  0%:  / 100  flashed by. When he saw the massive skeleton ahead, faintly illuminated by sunlight filtering through the water, his bowels tightened. The monster really existed. And it was enormous! He cautiously swam closer. The on the sandy bottom and its ribs curved upward in queer shapes. Strangely, the bones were brown. # His fear turning to # His fear turning to curiosity, Macu swam down and placed his hands on a rib. It was made of wood! # His eyes widened. This was no sea creature but a fantastically large canoe. But not a dugout,"
A,B,C,923,,COCA:2008:MAG Esquire,"  0%:  / 100  'd write the torture memos the same today, he told me. Alone among Bush administration officials, he does not run from what he has done. He writes editorials and participates in as many as forty public Angeles, I even saw him debate a professor of queer theory, an absurd spectacle. '' No man is above the law, is above the law, "" she said, wanting it to be simple. "" This is a question of tragic choices, "" he answered, insisting it is not. Not that anyone is listening. Yoo has become the focus of"
A,B,C,924,,COCA:2008:MAG Essence,"  0%:  / 100  power in love and play in the context of caring relationships. "" He is an Officer of the Leather Leadership Conference and a former Chairman of the Board of the National Coalition for Sexual Freedom (NCSF). '' Pink &; Bent: An Exhibition of Art by Queer Women '' TUESDAY, MAY 20, 2008 THROUGH SATURDAY, JUNE 28, SATURDAY, JUNE 28, 2008 OPENING RECEPTION: MONDAY, MAY 19, 2008 6:00PM - 8:00PM // As the Center celebrates its 25th Anniversary we are proud to partner with the Leslie Lohman Gallery in presenting The Great Lesbian Group Show. This"
A,B,C,925,,COCA:2008:MAG Essence,"  0%:  / 100  in presenting The Great Lesbian Group Show. This exhibition is a celebration of the unique and important contributions that women make to our community. Pink &; Bent explores topics of masculine/feminine, gender roles, self-identity, and , and lovers and celebrates the diversity and visibility of queer women artists. Submission details are available at www.gaycenter.org or www.leslielohman.org. Meth Movie or www.leslielohman.org. Meth Movie Night: Is the Meth /Sex/ HIV Problem Over for Gay Men in New York? TUESDAY, MAY 20, 7-9PM If you got all fired up on 2-28-08 at "" Staph, Bath and Beyond-A Community Forum on"
A,B,C,926,,COCA:2008:MAG Essence,"  0%:  / 100  are also accepted. 2nd Saturdays, 5-8pm. kevmcgrpipeiine.com Philosophy Forum Inquire into the teaching of thinkers past and present, East and West. 2nd/4th Saturday 3-5. Call before attending. Frederick 212.675.8443, Warren 212.477.2827 Photography Club work and receive comments. 917.628.4223, www.nycphotoclub.com, infonycphotoclub.com Queer Black Cinema New York's first and only Black lesbian, gay, bisexual lesbian, gay, bisexual, transgender and queer film series. OBC Film Series is dedicated to featuring shorts, documentaries and narrative films by Black LGBTO filmmakers. OBC screens and promotes all artists of color by screening trailers and showcasing original music"
A,B,C,927,,COCA:2008:MAG Essence,"  0%:  / 100  and present, East and West. 2nd/4th Saturday 3-5. Call before attending. Frederick 212.675.8443, Warren 212.477.2827 Photography Club Amateurs and professionals meet to show work and receive comments. 917.628.4223, www.nycphotoclub.com, infonycphotoclub.com Queer Black only Black lesbian, gay, bisexual, transgender and queer film series. OBC Film Series is dedicated to featuring shorts, documentaries and featuring shorts, documentaries and narrative films by Black LGBTO filmmakers. OBC screens and promotes all artists of color by screening trailers and showcasing original music. All are welcome to attend regardless of their sexual orientation, gender or ethnicity. OBC Film"
A,B,C,928,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  of women from all over the world, the Bay Area's best DJs, go-go dancers and a midnight stage dance performance. 8 p.m. -4 a.m., City Nights, 715 Harrison St., San Francisco. $25. More Boys: Marga Gomez presents some of the sharpest queer dude stand-up comics in America: Ali Mafi Axis of Evil Tour, Ronn of Evil Tour, Ronn Vigh Last Comic Standing and Thai Rivera LA's Improv and Laugh Factory. 8 p.m., SF LGBT Community Center, 1800 Market St., Second Floor, San Francisco. $12-15 sliding scale. 415 864-4124. **27;1199;TOOLONG //"
A,B,C,929,,COCA:2008:NEWS NYTimes,"  0%:  / 100  who stood by her desire to be an artist. // Still, her mother cried when she saw' Self-Portrait/Pervert' shortly before it appeared at the 1995 biennial.' That was a terrifying experience,' Opie think about how that photograph would be interpreted outside the queer community.' //' Pervert' was actually a response to an anti-S-and-M a response to an anti-S-and-M bias that Opie feels emerged among gays and lesbians during a 1993 march on Washington.' I'm a warrior, and I'm a really beautiful warrior, and I'm a big woman, and I'm"
A,B,C,930,,COCA:2008:NEWS NYTimes,"  0%:  / 100  the fetish world.' I was going to art school, working the lobster shift in a residence hotel and submitting photographs to On Our Backs, but I never allowed the queer work to be my artwork, started dying of AIDS, she joined Act Up and Queer Nation, whose politics of visibility led her to show more personal work. show more personal work. Soon she was inventing herself as a documentary photographer in the Walker Evans mold. For her graduate thesis, she made an exhaustive study of the planned communities of Valencia, outside Los Angeles. //' From early"
A,B,C,931,,COCA:2008:NEWS SanFranChron,"  0%:  / 100  I was told stories of my Mormon ancestors being mobbed and murdered for being polygamists. Evangelicals persistently denounced our faith as non-Christian. Most recently, the GOP rejected "" the Mormon, "" former Massachusetts Gov. Mitt collective emotional pain is always present. Mormons are the queer outcast of religious society. Like all kids, we just want to fit we just want to fit in. # So what does an ostracized church do? Viciously target another minority group of Americans. Mormons have now proven that they can be as vicious as the Christians who hate them. In playground politics,"
A,B,C,932,,COCA:2008:NEWS WashPost,"  0%:  / 100  and the sure-is-weird feeling of stubble not their own. # "" Soon as they say' cut, you spit. You want to go to a strip bar or touch the makeup girls. You feel dirty. '' Chris Potter, an actor in Showtime's '' Queer as Folk, '' once told MSNBC. (Another actor from that show Another actor from that show, Hal Sparks, was more circumspect: "" Definitely there's an ick factor. It's a little bit like French-kissing your dad. When you do n't have the internal impetus that makes you gay in the"
A,B,C,933,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  ), walks with "" soundless... footsteps "" (26), "" moves with the silence and agility of a wild creature or a thief "" (3), sits in the barracks in "" torpid silence work without speaking all day, and has the '' queer habit '' (35) of going into silent trances. Friendless and brooding trances. Friendless and brooding, a murderer, pugilist, and stalker, Williams, who recognizes but does not acknowledge the Captain's desire on an evening when the "" winter dusk had in it a pale violet tint "" (132)"
A,B,C,934,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  at one remove. # According to Hugo McPherson, "" Captain Penderton has rejected the instinctive power of sex; he has punished the creature which has given him his greatest moment of happiness "" (145). , reading fire as passion and bird as code for queer, we gain further evidence for Penderton's violence toward the horse as an toward the horse as an attempt to destroy desires that are specifically queer. After the savage thrashing, the Captain lies down on the forest floor, "" looking like a broken doll that has been thrown away. He was sobbing aloud """
A,B,C,935,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  has punished the creature which has given him his greatest moment of happiness "" (145). By breaking down Firebird's name, reading fire as passion and bird as code for queer, we gain further evidence horse as an attempt to destroy desires that are specifically queer. After the savage thrashing, the Captain lies down on the forest floor down on the forest floor, "" looking like a broken doll that has been thrown away. He was sobbing aloud "" (Reflections 101). Sunbathing nearby in the nude, Williams silently witnesses the entire beating, after which he approaches"
A,B,C,936,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  his # pre-formatted table He "" was in a constant state of repressed agitation "" (156). The repression of his desires--and not the desires themselves--impels his extraordinary, grotesque physical decline. # Penderton's neighbor, by the grotesque. Though her sexual desires are not queer, Alison nonetheless denotes the queer, given that she excises her nipples from she excises her nipples from her breasts with garden shears, an act, not least, of gender defiance. Further, serving as a repository for the sexual secrets of both her own and the Pendertons' marriage, Alison is devoured by"
A,B,C,937,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  was in a constant state of repressed agitation "" (156). The repression of his desires--and not the desires themselves--impels his extraordinary, grotesque physical decline. # Penderton's neighbor, Alison Langdon, is also marked sexual desires are not queer, Alison nonetheless denotes the queer, given that she excises her nipples from her breasts with garden shears, breasts with garden shears, an act, not least, of gender defiance. Further, serving as a repository for the sexual secrets of both her own and the Pendertons' marriage, Alison is devoured by secrecy from within, manifesting externally"
A,B,C,938,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  own and the Pendertons' marriage, Alison is devoured by secrecy from within, manifesting externally as well as internally as physical and mental illness: extreme frailty, "" the verge of actual lunacy "" (24) by those around her, Alison thus functions like the queer that, perceived to be abject, is actually, '' the contaminated and , "" the contaminated and expurgated insides of the heterosexual subject "" (Fuss 3). # Alison's abject response to fear is a symptom not of her deviance but of the secrecy surrounding her, indicating that the real problem lies not"
