CATEG,,,ALL,,SOURCE,
A,B,C,789,,COCA:2015:MOV Those People,"  0%:  / 100  upon a male subject, I'm essentially - queering the viewer's eye. - Queering the viewer's eye. I know. You've been saying that since before you came out of the closet. [clears_throat] came out of the womb with a master's in queer theory. What's that Joubert quote? [clears_throat] '' When my friends are "" When my friends are one-eyed, I look at their profile. "" [sighs] Thank God you only look at my profile, Charles. [laughs_half-heartedly] Glass of Pilot Noir for table three. [sighs] It is way too early to look at something"
A,B,C,790,,COCA:2015:MOV I Am Michael,"  0%:  / 100  part of a community. It's recognition, it's progress... We've been telling the kids in the magazine to come out, to be proud to be gay. They should be proud to be themselves social constructs. Ugh. God, you and your queer theory. Class is in session with professor Michael glatze. Shut up. glatze. Shut up. Okay, okay, look. We need to put out the message that being attracted to the same sex does n't define who you are. Hey. Have you been smoking? Just one. Small one."
A,B,C,791,,COCA:2015:MOV Tab Hunter Confidential,"  0%:  / 100  There was an aura about movie stars. It was quite wonderful. They were total escapism. I loved that. Movies was a world away. I did feel I was different from other boys. The word was a kid. They used derogatory terms- fairy, queer. And I might even have said that about someone, not wanting to someone, not wanting to be different, wanting to be like everyone else. I was always taught if there's something bad just push it from your mind, push it from your mind. So I never confronted those things, even"
A,B,C,792,,COCA:2015:MOV Coming Through the Rye,"  0%:  / 100  's not my friend, she's my wife. I'm sorry. Jamie? Yeah? Do you think maybe you went to that teacher about Hank because you were jealous? What do you mean? You he was spending time with. You think I'm queer because I didn't sleep with you? No, I... Why does , I... Why does it always have to be that the guy wants to do it? Why ca n't a guy just not feel it's right or feel it's gon na ruin something without him being queer? I'm sorry"
A,B,C,793,,COCA:2015:MOV Coming Through the Rye,"  0%:  / 100  with. You think I'm queer because I did n't sleep with you? No, I... Why does it always have to be that the guy wants to do it? Why ca n't a guy just feel it's gon na ruin something without him being queer? I'm sorry, Jamie. I told you I went to Leverett you I went to Leverett, it was because of my brother, but now I'm sorry I told you any of it. I just wan na go find Salinger. Can we just do that, please? Yes. (music_playing"
A,B,C,794,,COCA:2015:MOV Coming Through the Rye,"  0%:  / 100  to anybody. I mean, he was talking to the reader. Well, that's because he'd been, you know, talking to a doctor, right? And he was getting better. Is that play him? Oh, great, first I'm queer, now, I'm crazy. I'm not saying you're crazy not saying you're crazy, I was talking about Holden and how he talked about Allie, maybe... because he was getting help. So I need help? No. You just need to start talking to people about Gerry. To"
A,B,C,795,,COCA:2014:MOV Land of Leopold,"  0%:  / 100  . Please join us. Leopold. Leopold, why do n't you introduce yourself to the group? Not today. Well, it is customary for new patients to... Nurse Verona, is it? Not today can share. Why do we got ta bring another queer to the group? That's enough, Cal. Okay, now, . Okay, now, Mary Bell, are you still having the nightmare? No, not anymore. Good! Positive reinforcement through negative association. That's what we covered last week. I do have a new dream, though."
A,B,C,796,,COCA:2014:MOV Fagbug Nation,"  0%:  / 100  people as male or female, just accepting all people equal. [Erin] So it would be more like you're open to someone even if they're transgender? Yeah! I consider myself a straight woman. [Erin] I'm a transgender man. And I identify as queer. [Erin] Ok what does that mean, like that term mean to you that term mean to you? What queer means to me is sort of... I'm just gon na be different. I've dated men, I've dated women. I'm open to people of all genders and sexuality. Not"
A,B,C,797,,COCA:2014:MOV Fagbug Nation,"  0%:  / 100  more like you're open to someone even if they're transgender? Yeah! I consider myself a straight woman. [Erin] Ok and how about you? I'm a transgender man. And I identify as queer mean, like that term mean to you? What queer means to me is sort of... I'm just gon na be different just gon na be different. I've dated men, I've dated women. I'm open to people of all genders and sexuality. Not any more that I'm with the person that I want to be with forever. But"
A,B,C,798,,COCA:2014:MOV Fagbug Nation,"  0%:  / 100  . I've dated men, I've dated women. I'm open to people of all genders and sexuality. Not any more that I'm with the person that I want to be with forever. But that I can be defined. I like the term queer in that it's about being different always. I thought it showed an I thought it showed an impressive amount of dedication to say, "" Ok, I'm going to ship a car. "" That's pretty impressive. So kudos on the stubbornness. To be able to ship the car I have to"
A,B,C,799,,COCA:2014:MOV Buck Wild,"  0%:  / 100  a little friend did ya, buddy? What the hell is that?! I do n't know. I strangled it over by the trash. Get that away from me, Lance. Well, this is , come on, Tom. Stop being a little queer. You know what? I think I'm... I'm just gon ... I'm just gon na go to bed. Okay, all right. I'm sorry, boss. It was just a joke. Come on, do n't go. No, I'm a little tired from the drive."
A,B,C,800,,COCA:2014:MOV Deliverance Creek,"  0%:  / 100  THAT WO N'T BE NECESSARY. WE HAVE OUR OWN SECURITY INSIDE THE BANK. - [imitates_gunshots] OH, GOD, NO! NO, NOT ME, OH! [imitates_gunshot] LOOK HOW EASY THAT WOULD BE, LIKE PICKING . INSTEAD, HERE WE SIT, IDLE. SEEMS QUEER, DO N'T IT? IF TOBY AND JASPER DO N'T COME OUT THAT DO N'T COME OUT THAT BANK TONIGHT WITH BAGS OF GOLD, WE'RE GOING IN AND DO WHAT WE SHOULD'VE DONE IN THE FIRST PLACE. AS LONG AS JASPER'S TAKING ORDERS FROM HIS LITTLE SISTER, YOU'RE ALL TAKING ORDERS"
A,B,C,801,,COCA:2014:MOV God's Pocket,"  0%:  / 100  on. Let's get that meat cut for you. Listen, Bird... I appreciate you taking it instead of the cash. We'll get all this shit straightened out. Do n't you worry. Hey huh? Remember in school when they said you was queer if you wore yellow on Tuesday? That's the stupidest fucking thing I the stupidest fucking thing I heard all day. I forgot you ai n't from here. You missed a lot of great shit, Mick. Hey, Tony! Come here. This is my nephew. Say hello to Bird's main"
A,B,C,802,,COCA:2014:MOV Helicopter Mom,"  0%:  / 100  you! JUST GO UP TO THE MIC RIGHT THERE. HEY, PRETTY BOY! OKAY, OKAY. HEY, JUNIOR. - WHAT IS HE DOING? - COME ON, LLOYD. SPIT IT OUT! US WHAT YOU GOT! GET OFF THE STAGE, QUEER! MOM? NO, NO, NO, NO, NO, NO NO, NO, NO, NO. NOW IT'S A TALENT SHOW. GO AHEAD. JUST TAKE A BREATH. TAKE A BREATH. JUST HOLD UP. JUST DO N'T GO ANYWHERE. OH, MY GOD. LOOK AT HER"
A,B,C,803,,COCA:2014:MOV Hairy Who & The Chicago Imagists,"  0%:  / 100  of crazy exorbitant desire to make these buildings. To push. To push the envelope. To make them really tall. And really extreme. You know, Roger Brown somehow gets to that I think. You images. You could say that there's somethings really queer about Chicago art in the structural sense as opposed to the gay or lesbian to the gay or lesbian sense. That it really is not normative. * I can remember sitting in my mother's room watching her get dressed for public appearances. And I remember being stunned by how her undergarment transformed her body."
A,B,C,804,,COCA:2014:MOV Chubbies,"  0%:  / 100  I find you guilty of being a sexual sympathizer, and I'm sentencing you 10 Snerdian years of hard labor at the Third Moon Prison. For what? Doing my job as a space lawyer? Now it that will toughen you up and make you watch your queer mouth. Oh, my. Oh! Get them out of my face them out of my face. Oh! I hate the Chubbies. Oh! Fucking perverts. Yeah, this is Holy Driver 1, requesting permission to engage off of Snerd. Oh, one moment, Holy Driver 1. We have"
A,B,C,805,,COCA:2014:MOV Jarhead 2: Field of Fire,"  0%:  / 100  that. One, two... Hey, Soto, do you actually have a penis? All the way down. All the way down. Easy on the ammo, Danni. Just in case. Just in you animals piss me off. I'm a gear queer. What can I say? You're a toolbox. That's what toolbox. That's what I can say. Yeah, but I look good. - You're all right. - Do n't deny it. Good afternoon, sirs! All right, listen up! Stand easy. You'll be"
A,B,C,806,,COCA:2014:MOV Jarhead 2: Field of Fire,"  0%:  / 100  their fire out front and then we're gon na fight our way through the back. What's everyone's ammo situation? I got four mags left. I'm doin' about the same. I got nine full mags? Hey, I'm the gear queer, remember? Jeez. Funy loaded. I love ya. Give me love ya. Give me three. Plus up. Video camera guy fucked us. Hey, you ready for what's comin' through that door? Hell, yeah. You sure? Hell, yeah. Ai n't no one comin"
A,B,C,807,,COCA:2014:MOV Life Partners,"  0%:  / 100  fuck your ass up right now. - Fuck you! - Fuck you! Did you call me a slut back there? Yeah. I do n't even know where that came from. - You ready to dude. Dude. I'm here. I'm queer. Better get used to it. Oh, maybe I shouldn't touch maybe I should n't touch you so people wo n't think we're together. Oh, yeah. Get off me. Stop cock-blocking me. - Vagina-blocking? - No. Still cock-blocking. - Does n't make sense. There's two"
A,B,C,808,,COCA:2013:MOV Family Weekend,"  0%:  / 100  . Oh, yeah? Do well-adjusted young men pretend to be gay? Enh. What? She's just kidding. Is this true? No! Dad, I'm totally gay. She's just messing not. This is so crazy. I'm so queer. Thor, it's all right if you're not gay. Dad 're not gay. Dad, I like dudes. I -- He thinks people will think he's more artsy if he's gay. I love dudes, love' em. He does n't even have a boyfriend. It's'"
A,B,C,809,,COCA:2013:MOV The East,"  0%:  / 100  But I'll cling to him Until the doctor come Everybody out! Move it now! Let's go! Get up! Move it, move it. Come on. Move! Let's go! Get go. That means you, too, you dirty queer! We're moving out. Wipe that off your face. No one your face. No one's being violent. Hey, that's a girl, you animal! Who gives a shit? Who the hell are you? I'm cuffing you till the cops get here. Come on, come on"
A,B,C,810,,COCA:2013:MOV 52 Tuesdays,"  0%:  / 100  Anyway... San Fran's pretty amazing. Um... I met some interesting trans guys already, and, um... Yeah. I hope you're watching these, and H! talk to you soon, hopefully trans guy for many years. I identify as gender queer. Fuck if I know what a man is. For me, it . For me, it's a thing that I believed about myself from before conscious memory. I did n't know that I was trans until I was about 26. As a child too, I had a twin sister, so it"
A,B,C,811,,COCA:2013:MOV A Single Shot,"  0%:  / 100  's dead now. Got his throat slit. Should not've done that, Johnno. Even if he did have it comin' his way. I did n't do it. Your friend did. I do . Except you. [GULPS] Well, you got a queer way of showing' it. I wasn't gon na let him hurt gon na let him hurt you, John no. Was n't gon na let' I'm hurt you. It's just the money they want. What'd you take that money for, Johnno? What'd you take that money for"
A,B,C,812,,COCA:2013:MOV The Rambler,"  0%:  / 100  We missed you! - Yeah. - Welcome home, dickhead. How was the man pussy in the slammer? - (laughing) - Give me one of those. Yeah, he's back. How - Four. - (man_laughing) You fuckin' queer! (cackling) Welcome back, brother. (cacklingcontinues) Thank you (cacklingcontinues) Thank you. (cacklingcontinues) (musicplayingwithin) Man, it's so good to have you back. I thought about you damn near every day. - Hello, gang. - Shut up! She's a good"
A,B,C,813,,COCA:2013:MOV The Rambler,"  0%:  / 100  ! What? What's your fuckin' prob, huh? What? Ca n't get hard for me no more? I guess I'm still adjusting, Cheryl. Adjusted to what? Huh? A female right. The joint queered you. I ain't queer. Just don't feel right yet. Well, maybe I ain't , maybe I ai n't willing to wait for you to feel right! A lot of men want to fuck me, you know? Gerald, Kenny, Steven, and countless other scum-fucks whose names I do n't even recall. You"
A,B,C,814,,COCA:2013:MOV The Rambler,"  0%:  / 100  meet a client. You stay here until I get back. And then we will discuss your employment. (doorbeeps) You know you're an asshole, right? A grown asshole. (cansrattle) Pssh-shew Welcome back, brother. Kenny: You fuckin' queer! Cheryl: Fuck you, here it comes. Roberta: A grown . Roberta: A grown asshole! - Freeze. - Cheryl: Pregnant! Man: We missed you! This you? Yes, sir. Man's voice: "" Dearest brother, been a long time since we last spoke."
A,B,C,815,,COCA:2013:MOV Gingerdead Man Vs. Evil Bong,"  0%:  / 100  I've heard. Mm, from your daddy? Get outta my face before... Oh I'd love to see you try something. Oh I do n't try, I do! Then do it, skanky relax OK? Whatevs. So, where are your queer bait friends, by the way? Leave' em alone, Luann. em alone, Luann. They're happy... Yeah dude, I wan na hear this. Where are those friends of yours? OK, I'll say it once and that's it. Allister engineered and improved Zero gravity shitters for"
A,B,C,816,,COCA:2012:MOV The Perks of Being a Wallflower,"  0%:  / 100  Yeah. - Did you at least cop a feel? - No. No. Of course not. You went home... listened to "" Asleep, "" wrote a poem... Fine. Okay. Your turn one. Well... there's this one guy. Queer as a 3-dollar bill. The guy's father doesn't know about his does n't know about his son. So he comes into the basement one night when he's supposed to be out of town. Catches his son with another boy. So he starts beating him. But not like the slap kind."
A,B,C,817,,COCA:2012:MOV The Motel Life,"  0%:  / 100  ) Walking home last night, after I rented a movie, a couple of those fucking redneck bastards were waiting for me outside that gay bar on Virginia. The one with the numbers on the outside. Near . A-a-anyway... they, uh, called me a queer, they pushed me down, and, uh, kicked the shit outta , kicked the shit outta me, man. I thought I was gon na die. It was that bad. Finally I just curled up into a cannonball, - and tried to wait it out, you know? - Yeah."
A,B,C,818,,COCA:2012:MOV Sassy Pants,"  0%:  / 100  stop smothering my kids. Do n't you dare question how I am raising these kids, If anything, you should be thanking me. I had Bethany through AP Calculus Before she was even menstruating. You listen up good, Maybe you're the reason I'm queer. Did you ever think about that one? 12 years with you is 12 years with you is enough to turn any man gay! Hi! How are you? [Screaming] Later bro. What's up? Nothing! That's cool! What are you doing later? I do n't know, probably just"
A,B,C,819,,COCA:2012:MOV Killing Them Softly,"  0%:  / 100  at you! Look at you! How are you? Oh, you look fucking ridiculous. - Look at your fucking hair. - Go fuck yourself. - What are you talking about? - What spray ? It ain't spray. I'm not fucking queer. There's gel on it, you fucking prick. - You sure prick. - You sure you're not... - Yeah, the guy... - a little bit of a queer? - that out it gave me the stuff. Oh, look at this. New car. Oh, what the"
A,B,C,820,,COCA:2012:MOV Killing Them Softly,"  0%:  / 100  What are you talking about? - What spray shit did you put in it? It ai n't spray. I'm not fucking queer. There's gel on it, you fucking prick. - You sure , the guy... - a little bit of a queer? - that out it gave me the stuff. Oh, look at . Oh, look at this. New car. Oh, what the fuck is that? It's dog shit. Come on, let's go. Let's go, come on. I've got to get home. Russell"
A,B,C,821,,"COCA:2012:MOV Guns, Girls and Gambling","  0%:  / 100  Clan Member here wants to bomb abortion clinics, I do n't try to stop him. I mean, getting molested by a priest can really screw a kid up. Oh, what about you? If I na fantasize about my ass? You going to '' Queer Eye '' my apartment? I wouldn't have a problem if you did a problem if you did' cause that' s the kinda guy I am. What are you looking at? What are you some kind of generic European hybrid? Look man my ah... My wallet and ID got stolen. That"
A,B,C,822,,COCA:2010:MOV William S. Burroughs: A Man Within,"  0%:  / 100  . "" The best he could've meant that would have been... remorse was hubristic. To even entertain remorse was-was... prideful and... predicated on the idea that you could fix it, that you had the of his most extraordinary pieces... is that introduction to Queer. Because he said those things often here, like, in the passing like, in the passing of the decades, sort of drunk and alone. And he'd talk about it in terms of something that had happened... at the moment of synchronicity... something happening... and causing you to have a reaction"
A,B,C,823,,COCA:2010:MOV William S. Burroughs: A Man Within,"  0%:  / 100  to it, you're weeping for the horror of it. ** [Man_Vocalizing] I have constrained myself... I have constrained myself... to the realization that... [Patti_Smith] Toward the end of his life, we all gathered . And I decided to read from the introduction to Queer. And I was reading it, very concentrative. And I tend to . And I tend to improvise when I read. So in reading something so intimate of his, I was also aware that he would be fully concentrating... on how I would read it... and what I might discover within it."
A,B,C,824,,COCA:2010:MOV William S. Burroughs: A Man Within,"  0%:  / 100  are neo-Beats. Much of the punk philosophy or lifestyle or attitude, "" punk "" was a very good word to use. [Grunts] ** [Raucous] [Van_Sant] Right in that period of time that I met him, in influencing punk rock. And, I guess, early queer culture... was kind of born in punk rock, I always thought. , I always thought. [Bockris] Do n't forget, he had that column, "" Time of the Assassins "", in Crawdadd magazine back in those days. Crawdaddy was a fairly widely read rock magazine. So, putting himself into that"
A,B,C,825,,COCA:2009:MOV The Men Who Stare at Goats,"  0%:  / 100  Lyn, sir. You've got ta free your feet before you can free your mind, Lyn. I'm not really much of a dancer, sir. That's not true, is it? You someone told you not to. Stop acting so fucking queer! Well, I'm your commanding officer, and I'm ordering you and I'm ordering you to... let the dance out! Come on, dance! Goddammit! Let it go! Let it go! That's it! Welcome to the Heroes Journey, Lyn. Okay everyone, remember, we"
A,B,C,826,,COCA:2009:MOV Blood and Bone,"  0%:  / 100  am I, Mr. Bone? No. Bone. Come on, big fella. Yeah, baby. Yeah, bust his fucking ass. Dicks on the wall! And the winner, coming straight from , the homicidal homosexual, the savage faggot, the queer that inspires fear, the butt-battling bandit, Mommie Dearest! Dicks on the Dearest! Dicks on the walls, baby! Here we go. You up next. Hey, this is serious. This ai n't no joke. I'm ready. Let's get this show on the road. Yo. What"
A,B,C,827,,COCA:2009:MOV ...ondock Saints II: All Saints Day,"  0%:  / 100  no, no! /We got to call the polizia, /Noah! We got to call somebody. Noah! No. You young guys worry too much. We always bounce back. Besides, better the chinks is some serious shit here! Something amusing you, queer bait? - No, I was just... - You should be focused - You should be focused on the next step! That shipment of H was gon na square our books for the next six months! - Any thoughts on that? - Yeah, I got some thoughts on that. I was just"
A,B,C,828,,COCA:2009:MOV Mr. Nobody,"  0%:  / 100  , Nemo? Excuse me? - Shall we go? He's such a bore. You'll drown. How do you know my name? - We go to the same school. You never noticed me D' you have a girlfriend? What? Are you queer? Why don't you have a girlfriend? I don't know... I do n't know... I - I do n't want one. Tell me about yourself. You used to piss your pants, everyone knows you're weirdo. You're always alone... Talk. Or say something. Come on..."
A,B,C,829,,COCA:2009:MOV The Invention of Lying,"  0%:  / 100  overweight homosexual. - No, I never said that. - Thank you. I said, "" Fat faggot. "" "" Fatty, fat faggot. "" I stand corrected. And I was upset with "" matter. Either way, you're a dumpy little queer. (EXCLAIMS) Mark, try to enjoy your loser life. ( your loser life. (EXHALES) SHELLEY: He's awesome. Well, no. Your opinion. Bye, Shelley. I look forward to never seeing you. NURSE: Mrs. Johnson, you have got to take your medicine"
A,B,C,830,,COCA:2009:MOV Ingenious,"  0%:  / 100  really not interested. You're not interested in making money? Listen, I'll give you a call. I think you'll like what I have to say, okay? Maybe I can get you some Customers are nice. Nice to see you. Fucking queer. Who's that asshole? You know, I mean, I would I mean, I would n't call it a dud. I'd call if 3 start. Sam, use some common sense. I mean, look, I'm as disappointed as you are. That's fine. Hey, look"
A,B,C,831,,COCA:2009:MOV Just Say Love,"  0%:  / 100  , just say love, just say love, just say love, just say love. Just say love, just say.... Just say love, just.... [Sobbing] I had n't planned on going home made it clear he didn't like having a '' queer '' son. But you gave me the courage to be who I am to be who I am, even to him. My - - my mom looked at me, her eyes quietly saying, "" I love you. "" My father walked out of the room. I'd taken Cinderella's ashes with"
A,B,C,832,,COCA:2008:MOV Watercolors,"  0%:  / 100  . But they ca n't. Given the social structure that was in place, carefully monitored by both the monarchy and the Church, it would have been unthinkable to run. Now why? Anyone? Well, here? You're dating Carter now, you little queer, huh? Aw, '' Romeo and Juliet ''. I bet you "". I bet you read that to your little boyfriend at night, huh? Fuck you, Henry. Yeah, you wish, you little fucking cocksucker. Come on. Get up, you fucking faggot. Get up! Aw"
A,B,C,833,,COCA:2008:MOV Watercolors,"  0%:  / 100  a student like you. You're young and full of promise. There's nothing you ca n't do if you set your mind to it. I do n't get it man, we're supposed to be giving me such a hard time? Who's the queer you're hanging out with, huh? The one that draws? He one that draws? He's my English tutor! Not that that's any of your business. So leave him alone, okay? Do you hear what I'm telling you, Henry? What do you care? Just leave him"
A,B,C,834,,COCA:2008:MOV ... Luck Has Nothing to Do with It),"  0%:  / 100  they see Mart leave town early.... and ride away and they follow him.... over the hill to Irene's house. They grabbed this fella and they fixing on beating on him giving him a beating , this is where.... the story gets all queer. This fella wasn't the fella they thunk he was. This fella he was. This fella. was an old friend of Irene's. who had traveled hundreds of miles to see her.... before he packed up his accordion off to New York. Of course, Irene did n't say nothing. She"
A,B,C,835,,COCA:2008:MOV The Poker House,"  0%:  / 100  macaroni? I found some nacho cheese Doritos from last night. I can smash' em up in the bowl with water and -- Nah. That does n't work. - It kinda does. - Not! rather eat dirt. One hour. One hour, queer bait. GIRL: [NARRATING] Bee poured out all the liquor in the house the liquor in the house once. That went over real well.? [STEREO] [CLATTERING] [SQUEAKING] [SQUEAKING]? [STEREO] GIRL: [NARRATING] He kissed me... about a week ago. [EXHALES] Are you breaking into people's houses now? Fuck you."
A,B,C,836,,COCA:2008:MOV ...- A Threevening with Kevin Smith,"  0%:  / 100  . "" The hunters took this as a sign and left man and beast alone. "" What fucking hunter does n't see a tree full of birds and is n't like, "" Shit ""? [imitates_gunfire] Fish in fucking namesake - - St. Kevin. So fucking queer. But not in that, Iike, awesome cocksucking way. Just queer cocksucking way. Just queer, meaning odd. It's strange. So who wants to start, man? You ready to start? Ready to rock it? [audience_members_whooping] Give it up for the first guy. [cheering], [applause] Firstie,"
A,B,C,837,,COCA:2008:MOV ...- A Threevening with Kevin Smith,"  0%:  / 100  alone. "" What fucking hunter does n't see a tree full of birds and is n't like, "" Shit ""? [imitates_gunfire] Fish in a barrel. That's my fucking namesake - - St. Kevin. in that, Iike, awesome cocksucking way. Just queer, meaning odd. It's strange. So who wants to start, who wants to start, man? You ready to start? Ready to rock it? [audience_members_whooping] Give it up for the first guy. [cheering], [applause] Firstie, do n't fuck it up! He's got a point, dude."
A,B,C,838,,COCA:2008:MOV Feast II: Sloppy Seconds,"  0%:  / 100  ?! Son of a bitch right there. He did it. Fuckin' son of a bitch! Fuckin' pendejo. (banging, roaring) Fuck! THUNDER: Aw, fuckin' A! We . THUNDER: Yeah, we were, till your queer fuckin' boyfriend fuckin' set off the monster alarm. GREG: What alarm. GREG: What? THUNDER: Come on. (Grandmamoaning) Get a bag. Slide it up. Oh, shit. Come on. (**32;1204;TOOLONG) Get to the fuckin' roof now! (banging, roaringcontinue)"
A,B,C,839,,COCA:2008:MOV The Love Guru,"  0%:  / 100  So, Guru, enlighten us. What is your plan? Frankly, this is completely unexpected, and I'm scared shitless. - No, no! - Let me at him! - Take it easy Get back! No! No! No! Hippie queer! - Throw a hex on you. - Okay, okay. Is Okay, okay. Is n't there any way that you could skip a step or two? No way! With Drama, there is no shortcuts. We must now take him back to his childhood. - His childhood? - Yes"
A,B,C,840,,COCA:2008:MOV Ready? OK!,"  0%:  / 100  my right. That was only round one. Round two... Slight improvement. I mean, Coach said it took him 3 seconds less to pin me to the floor. That's good. For him. Round three. Do it, Matt. Smear the queer! Smear the queer! I took off running before Coach could even blow before Coach could even blow the whistle. I tripped on the end of the mat and knocked myself out with my knee. Everybody laughed. The squad would have helped me. They would have come picked me up, you know?"
A,B,C,841,,COCA:2012:MOV Owned & Operated,"  0%:  / 100  50 year old, locally owned company and fire all their employees. It's given the financial equivelant of a high-five and a reach-around. If on the other hand it anounces it will give free AIDS medication to Wall Street knocks it unconscious and draws the word '' queer '' on its forehead. Inthisgrainyseminarvideo posted on the file sharing site YouTube a file sharing site YouTube a Pittsburg lawfirm, on how to use loopholes to ensure foreign workes can get the jobs instead of Americans.... and our goal is clearly, NOT to find a qualified and interested U.S. worker. Here'sthething."
A,B,C,842,,COCA:2011:MOV We Were Here,"  0%:  / 100  as it could, Stop civil rights attacks, And then try to use that example To transform the world. If you're ever facing a natural disaster As extraordinary as aids was In the last quarter of the so lucky as to be in a community Like the queer community of san francisco. - When i talk to young people, particularly to young people, particularly, They'll say, "" what was it like? "" I mean, the only thing i can liken it to is a war zone, But most of us have never lived in a war zone."
A,B,C,843,,COCA:2011:MOV We Were Here,"  0%:  / 100  and go to sleep. So, you know, we had a good time. It was, like, really fun. Unfortunately, none of those guys are alive today. - You know, it's the hippy era in america, And i was a queer kid who - - Who was different, Didn't really know what to n't really know what to do, And basically left buffalo, new york, And hitchhiked around the country For a number of years with the guy i was sleeping with, And deliberately tried to be free, It was our - -"
A,B,C,844,,COCA:2011:MOV We Were Here,"  0%:  / 100  know, what is going on. So i come out of the closet, In this terrifying moment of coming to the gay student union In san jose state in september of 1975, And the minute i walked 'm sure most gay men of my generation, Most queer people are gon na have a similar experience. It was like you're It was like you're home. It's, like, it all felt familiar. It all seemed like, "" oh. How did i not realize this is where i was supposed to be? "" - My father really wanted"
A,B,C,845,,COCA:2011:MOV We Were Here,"  0%:  / 100  . In 1986 in california, There was an initiative on the ballot by lyndon larouche, And it was an initiative to enforce the quarantine laws Relative to hiv in california. And it was - - It was sound medical, But the intent as interpreted by the queer community And everyone else was This is to stigmatize people with hiv aids, people with hiv aids, And could go so far as to have them Be quarantined under doctor's orders. And when that ballot initiative first was put forward, Um, it was overwhelmingly favored. It was overwhelmingly favored. And a"
A,B,C,846,,COCA:2011:MOV We Were Here,"  0%:  / 100  crisis. - And i believe that when you live immorally, Whether you're a heterosexual or a homosexual, And you violate the laws of god, And homosexuality does, You become wide open to every kind I think the country as a whole understood That the queer community was taking care of each other, That our principal response Was food our principal response Was food banks and care programs, And that it was a response that america should be proud of, And that maybe the pat buchanans And the bigots who were attacking us And who basically just wanted us to die were"
A,B,C,847,,COCA:2011:MOV Sniper: Reloaded,  0%:  / 100  What did she say? What did you say? What did you say to her? CAPOBIANCO: Come on. A gentleman never tells. (ALLEXCLAIMING) Shutting him off like a light switch. That was you talking to any women last night. Brown's queer for Capobianco. Fuck you. Fuck you. See? BROWN: Busting See? BROWN: Busting my balls. Border coming up. (ALLCLAMORING) BROWN: There's some fly women around here. HOAG: You're gon na take them back home with you? BROWN: I ai n't saying I
A,B,C,848,,COCA:2011:MOV Blitz,"  0%:  / 100  was but we just could n't catch him in the act. These kids were too traumatized to identify him. He was this big showbiz agent, you know. Major connections. The guys back at the nick on a par with him... because I was a queer, yeah? Wanked off into condoms and leave them in my locker... them in my locker... scratched the car, sugar in the petrol tank. All the usual shit. It put me under tremendous pressure. I was knocking back Valium, shots at breakfast... two packs a day. So I thought"
A,B,C,849,,COCA:2010:MOV 2001 Maniacs: Field of Screams,"  0%:  / 100  . I knew you were different. You see right through me, do n't you? Right through your heart. My heart? Yeah, you know, all my life I've kept my heart in the ass keeps poking out. Whoa! I ain't queer like that! But that don't mean you got ta stop. I got ta stop. I do n't know. Maybe you're right. Listen, this is the wrong time, wrong place. I'm dead! Ai n't that the truth. Ugh. Agh! Agh! I'll give you"
A,B,C,850,,COCA:2010:MOV William S. Burroughs: A Man Within,"  0%:  / 100  families were in a good spot, and the sons wanted to just go along exactly the same way. "" Thanks for the K.K.K. "" For nigger-killing lawmen feeding their notches. For decent, churchgoing women... bitter, evil faces. Thanks for' Kill a Queer for Christ' stickers. Thanks for laboratory AIDS. Thanks for Prohibition... . Thanks for Prohibition... and the war against drugs. Thanks for a country where nobody is allowed to mind his own business. Thanks for a nation of finks. Yes, thanks for all the memories. All right, let's"
A,B,C,851,,COCA:2010:MOV William S. Burroughs: A Man Within,"  0%:  / 100  of amalgalmized effort to, uh... to not be marginalized. And he was one of the very few... maybe Jean Genet and maybe Pier Paolo Pasolini... who had the balls... way before it was, when it was dangerous, to say '' I'm queer. '' But he was way beyond that, because he didn't respect because he did n't respect any of the rules of the gay world at all either. He was hardly a Boys in the Band. He would have hated that. That culture would have been very foreign to him because there were so"
A,B,C,852,,COCA:2010:MOV William S. Burroughs: A Man Within,"  0%:  / 100  the rules of even junkies' worlds. He opened up to me not gay culture. He opened up gay rebels that could n't fit in gay culture. Very different. And I have to say that [Burroughs] ... have an uneasy, uh, relationship with '' queer culture in America. '' Or queer writing or whatever. [Burroughs] was never whatever. [Burroughs] was never seen as part of that. He was still too transgressive. Even when it became sort of okay to be queer, he was beyond queer. [Andy_Warhol] On this thing right here. Right here. Here."
A,B,C,853,,COCA:2010:MOV William S. Burroughs: A Man Within,"  0%:  / 100  . He opened up to me not gay culture. He opened up gay rebels that could n't fit in gay culture. Very different. And I have to say that [Burroughs] to this day and his work... relationship with '' queer culture in America. '' Or queer writing or whatever. [Burroughs] was never seen as part of that. He part of that. He was still too transgressive. Even when it became sort of okay to be queer, he was beyond queer. [Andy_Warhol] On this thing right here. Right here. Here. Go on... Oh, my God"
A,B,C,854,,COCA:2010:MOV William S. Burroughs: A Man Within,"  0%:  / 100  to say that [Burroughs] to this day and his work... have an uneasy, uh, relationship with "" queer culture in America. "" Or queer writing or whatever. [Burroughs] was never seen as part of that . Even when it became sort of okay to be queer, he was beyond queer. [Andy_Warhol] On this thing right here. Right thing right here. Right here. Here. Go on... Oh, my God. [Bockris] And I have to take [Burroughs] and Warhol as parallel figures. Two people who, in the late' 50s and early' 60s, stood"
