CATEG,,,ALL,,SOURCE,
A,B,C,768,,COCA:2017:ACAD Chasqui,"  0%:  / 100  subjectivity. Despite his outward heteronormativity, Hugo is in fact also identifiable within a queer subjectivity. I argue that his desired outcome is the only one that fits within Halberstam's description of queer time. His desire family time of his current situation and to inhabit a queer time that is not demarcated by the traditional events of marriage, birth, of marriage, birth, and death. However, Selena's drive toward self-sufficiency problematizes Hugo's desired entry into queer time. Selena recognizes the lack of agency that comes from depending upon another person. She has already, although not maliciously"
A,B,C,769,,COCA:2017:ACAD Chasqui,"  0%:  / 100  Halberstam's description of queer time. His desire is to remove himself from the family time of his current situation and to inhabit a queer time that is not demarcated by the traditional events of marriage, birth, 's drive toward self-sufficiency problematizes Hugo's desired entry into queer time. Selena recognizes the lack of agency that comes from depending upon another comes from depending upon another person. She has already, although not maliciously, left Martha Divine in order to pursue her private contract with Hugo Graubel. Furthermore, she recognizes in Solange, Hugo's wife, the entrapment that comes with"
A,B,C,770,,COCA:2017:ACAD Chasqui,"  0%:  / 100  family's dwindling fortune. Interestingly, Solange then also works as a foil to Graubel, who was also forced into a sexual relationship to ensure his masculinity and his father's image. # As such, Graubel it depends on the other. The new formulations of queer kinship represented in Sirena Selena vestida de pena depend on interconnectivity but ultimately rely on interconnectivity but ultimately rely on a type of personal venture capitalism, in which each member of the neo-family must depend on themselves, rather than on others. However, the circularity of the novel demonstrates the reintegration of new family members into"
A,B,C,771,,COCA:2017:ACAD Chasqui,"  0%:  / 100  represented in Sirena Selena vestida de pena depend on interconnectivity but ultimately rely on a type of personal venture capitalism, in which each member of the neo-family must depend on themselves, rather than on others. However, the reintegration of new family members into the lines of queer kinship. Just as Selena was Martha's protégée in the beginning of the in the beginning of the novel, there exists the possibility of finding a new protégée. Upon seeing Leocadio and Migueles dancing in the bar, Martha notes, "" tiene algo ese nenito, tiene algo, igualito a lo que tenía la"
A,B,C,772,,COCA:2017:ACAD Chasqui,"  0%:  / 100  notes, "" tiene algo ese nenito, tiene algo, igualito a lo que tenía la Sirena. Quién sabe. La vida da muchas vueltas. Aún le quedan bríos en los implantes. Quizás pueda volver a Sirena Selena vestida de pena effectively demonstrates new formulations of queer kinship, while highlighting how visually hegemonic bodies can dismantle the heteronormative drive that dismantle the heteronormative drive that forcefully identifies masculinity with male and femininity with female. The characters create new bonds of kinship that depend on experience rather than blood ties and marriage. As such, these new forms of kinship would seemingly fit within"
A,B,C,773,,COCA:2017:ACAD Chasqui,"  0%:  / 100  while highlighting how visually hegemonic bodies can dismantle the heteronormative drive that forcefully identifies masculinity with male and femininity with female. The characters create new bonds of kinship that depend on experience rather than blood ties and marriage. of kinship would seemingly fit within Halberstam's formulation of queer time, rather than family time. However ironically, the character that best , the character that best inhabits of queer time is the wealthy sugar magnate Hugo Graubel. His desire for Sirena Selena as a sirenito further unravels the seemingly compulsory identification between male and masculine, since for Graubel, Selena consistently performs the role"
A,B,C,774,,COCA:2017:ACAD Chasqui,"  0%:  / 100  and femininity with female. The characters create new bonds of kinship that depend on experience rather than blood ties and marriage. As such, these new forms of kinship would seemingly fit within Halberstam's formulation of queer . However ironically, the character that best inhabits of queer time is the wealthy sugar magnate Hugo Graubel. His desire for Sirena Selena His desire for Sirena Selena as a sirenito further unravels the seemingly compulsory identification between male and masculine, since for Graubel, Selena consistently performs the role of the femme fatale. However, at the moment of Graubel's consummation of sexual desire"
A,B,C,775,,COCA:2017:ACAD Chasqui,"  0%:  / 100  as a non-penetrative act. Rather, this moment at the end of the text demonstrates the malleability of identity that works upon and against dominant identification practices, affording each character a space of self-identification that begets personal agency pena explores how visually counter-hegemonic bodies challenge existence within a queer space or time, while demonstrating the ways in which bodies move on and which bodies move on and against heteronormative understandings of intelligibility. Through her writing, Mayra Santos-Febres represents bodies in movement, whose subjectivities are understood beyond binary frameworks of identity. However, even those visually hegemonic bodies within SantosFebres's work demonstrate queer"
A,B,C,776,,COCA:2017:ACAD Chasqui,"  0%:  / 100  within a queer space or time, while demonstrating the ways in which bodies move on and against heteronormative understandings of intelligibility. Through her writing, Mayra Santos-Febres represents bodies in movement, whose subjectivities are understood beyond binary even those visually hegemonic bodies within SantosFebres's work demonstrate queer potentialities. Through this reading, one can see the queer counter-discourses enacted, the queer counter-discourses enacted, in varying degrees, by all of the characters in the text. Throughout Sirena Selena vestida de pena, Mayra Santos-Febres's characters challenge identity as a discrete categorization. Whether through the kinship bonds forged between Leocadio and"
A,B,C,777,,COCA:2017:ACAD Chasqui,"  0%:  / 100  in which bodies move on and against heteronormative understandings of intelligibility. Through her writing, Mayra Santos-Febres represents bodies in movement, whose subjectivities are understood beyond binary frameworks of identity. However, even those visually hegemonic bodies potentialities. Through this reading, one can see the queer counter-discourses enacted, in varying degrees, by all of the characters in the of the characters in the text. Throughout Sirena Selena vestida de pena, Mayra Santos-Febres's characters challenge identity as a discrete categorization. Whether through the kinship bonds forged between Leocadio and Migueles, or the cathartic sexual encounter between Hugo Graubel and"
A,B,C,778,,COCA:2017:ACAD Chasqui,"  0%:  / 100  of the characters in the text. Throughout Sirena Selena vestida de pena, Mayra Santos-Febres's characters challenge identity as a discrete categorization. Whether through the kinship bonds forged between Leocadio and Migueles, or the cathartic sexual , each moment in the novel opens a space for queer representation, a space in which, perhaps, the matriarch Martha Divine will the matriarch Martha Divine will finally find comfort and belonging. Footnote # 1 Visually counter hegemonic within the space of the novel refers to bodies that, through their physical description, are clearly divergent from **25;4930;TOOLONG notions of masculine or feminine. Their"
A,B,C,779,,COCA:2017:ACAD Chasqui,"  0%:  / 100  work that is historically read through heteronormative interpretations of exploitation, disenfranchisement, indecency, and/or illegitimacy, can, in certain cases, be read as a form of agency, enfranchisement, and power. It is important prostitution, as represented in this text, becomes a queer form of capitalist entrepreneurship, in which subjects can gamer access to power. gamer access to power. References # Works Cited # Anderson. Benedict. Imagined Communities: Reflections on the Origin and Spread of Nationalism. London: Verso, 1991. # Butler. Judith. Bodies That Matter: On the Discursive Limits of"
A,B,C,780,,COCA:2017:ACAD Chasqui,"  0%:  / 100  Empirical Analyses. Ed. Rhoda E. Reddock. Kingston: U of the West Indies P, 2004. 68-102. # Muñoz, José Esteban. Disidentifications: Queers of Color and the Performance of Politics. Minneapolis: U Quiroga, José. Tropics of Desire: Interventions from Queer Latino America. New York: New York UP, 2000. # Río Gabiola , 2000. # Río Gabiola, Irune del. "" A Queer Way of Family Life: Narratives of Time and Space in Mayra Santos-Febres's Sirena Selena vestida de pena. "" Arizona Journal of Hispanic Cultural Studies 11 (2007): 77-95."
A,B,C,781,,COCA:2017:ACAD College Literature,"  0%:  / 100  Cold War Sponsorships: Chinua Achebe and the Dialectics of Collaboration. "" Journal of Postcolonial Writing 50.4: 410-422. # -. 2014b. "" Provincializing Slavery: Atlantic Economies in Flora Nwapa's Efuru. "" Research in -. 2016. '' Micro-Politics of Buttocks: The Queer Intimacies of Chinua Achebe. '' Research in African Literatures 47.2. 162-85. # Phelan Literatures 47.2. 162-85. # Phelan, James. 2010. "" Imagining a Sequel to Wayne C. Booth's The Rhetoric of Fiction, Or a Dialogue on Dialogue. "" Comparative Critical Studies 7.2/3: 243-255. # -. 2012. "" Controversial and"
A,B,C,782,,COCA:2017:ACAD College Literature,"  0%:  / 100  : 400-424. Print. 4170563 # Langston Hughes is still in the closet, despite the reaching hands of him out, to make him a gay icon for queer affiliation. These attempts are thwarted because Hughes was-and remains-closeted in his life and remains-closeted in his life and in his work. For some, he is tragically so, suggesting that had he been only a little braver, or more honest, or more progressive, or even lived a bit later, he would have"
A,B,C,783,,COCA:2017:ACAD College Literature,"  0%:  / 100  Hughes's "" complex closeted eroticism "" (1990, 200) -not that we can get at the erotic appeal of his poetry by dismantling his closet, but that the structure of the closet itself functions as the understanding, Hughes becomes a much more important icon for queer affiliation in that his poetry gestures toward same-sex desire while refusing to name or while refusing to name or fully disclose that desire. If this refusal is politically important as resistance to sexual classification, it may be even more important to queer development-where queerness emerges from the life-and-death struggle between self-recognition and its denial, between identity"
A,B,C,784,,COCA:2017:ACAD College Literature,"  0%:  / 100  the erotic appeal. # Through this understanding, Hughes becomes a much more important icon for queer affiliation in that his poetry gestures toward same-sex desire while refusing to name or fully disclose that desire. If this refusal sexual classification, it may be even more important to queer development-where queerness emerges from the life-and-death struggle between self-recognition and its denial, between and its denial, between identity affiliation and its resistance. In schools, Hughes has long been proffered as a site of potential recognition for African Americans and, only recently and only in some places, gays; the problem of this recognition-that"
A,B,C,785,,COCA:2017:ACAD College Literature,"  0%:  / 100  and only in some places, gays; the problem of this recognition-that it contains, at the same time, the refusal to be recognized-makes that recognition more complete. Is there, then, a better home for and high schools, where students can recognize not only queer desire but resistance to it? If one dreams, however, that this , however, that this queer desire will emerge as a stable identity or with any clarity, this is a dream deferred. Readers of Hughes know already that this deferral is the appeal. # A PORTRAIT OF MR. L.H. # To"
A,B,C,786,,COCA:2017:ACAD College Literature,"  0%:  / 100  , at the same time, the refusal to be recognized-makes that recognition more complete. Is there, then, a better home for Hughes and his closet than middle and high schools, where students can recognize not it? If one dreams, however, that this queer desire will emerge as a stable identity or with any clarity, this is any clarity, this is a dream deferred. Readers of Hughes know already that this deferral is the appeal. # A PORTRAIT OF MR. L.H. # To begin with an analogy: the 1989 Isaac Julien film Looking for Langston is to"
A,B,C,787,,COCA:2017:ACAD College Literature,"  0%:  / 100  biased; (D) a public acknowledgement of everything but the proof; (E) finally, a moving on, both sides saying: there are better questions to ask.2 For some, this means we can was or wasn't gay and dismiss the importance of queer content in reading Hughes. For others, this means taking Hughes's sexuality means taking Hughes's sexuality less as a thing to be uncovered or proved and more as a point of departure for exploring the ways his works enter into a dialogue with queer subjectivities. # One example of this approach, Shane Vogel's essay"
A,B,C,788,,COCA:2017:ACAD College Literature,"  0%:  / 100  discussion of whether he was or was n't gay and dismiss the importance of queer content in reading Hughes. For others, this means taking Hughes's sexuality less as a thing to be uncovered or proved and more exploring the ways his works enter into a dialogue with queer subjectivities. # One example of this approach, Shane Vogel's essay '' Closing Vogel's essay "" Closing Time: Langston Hughes and the Queer Poetics of Harlem Nightlife, "" begins with the line, "" Rumor has it Langston Hughes was gay, "" but argues that pursuing the truth of these rumors misses Hughes's"
A,B,C,789,,COCA:2017:ACAD College Literature,"  0%:  / 100  others, this means taking Hughes's sexuality less as a thing to be uncovered or proved and more as a point of departure for exploring the ways his works enter into a dialogue with queer subjectivities. # One example 's essay '' Closing Time: Langston Hughes and the Queer Poetics of Harlem Nightlife, '' begins with the line, '' Rumor has line, "" Rumor has it Langston Hughes was gay, "" but argues that pursuing the truth of these rumors misses Hughes's "" fundamental queerness "" partly "" because this unknowability was something that Hughes cultivated in his life and his literature """
A,B,C,790,,COCA:2017:ACAD College Literature,"  0%:  / 100  too much interest in sexuality "" to commit himself, either in his life or his work to one single category or label, identification or orientation, bearing or practice "" (2003, 93). Similarly, '' claiming Hughes's homosexuality, '' instead locating the queer content of Hughes's work precisely at the moments of ambiguity (2003, of ambiguity (2003, 71). Juda Bennett locates the queer content of Hughes's autobiographies through the closet, but he too disavows making claims about Hughes's sexuality: "" In searching to expose Hughes's closet, I do not"
A,B,C,791,,COCA:2017:ACAD College Literature,"  0%:  / 100  label, identification or orientation, bearing or practice "" (2003, 93). Similarly, A.B. Christa Schwartz argues against "" claiming Hughes's homosexuality, "" instead locating the queer content of Hughes's work (2003, 71). Juda Bennett locates the queer content of Hughes's autobiographies through the closet, but he too disavows making but he too disavows making claims about Hughes's sexuality: "" In searching to expose Hughes's closet, I do not, however, strive to impose an essential identity on Hughes as much as I hope to reveal a structure of thinking"
A,B,C,792,,COCA:2017:ACAD College Literature,"  0%:  / 100  sexuality: "" In searching to expose Hughes's closet, I do not, however, strive to impose an essential identity on Hughes as much as I hope to reveal a structure of thinking that informs his work . Lastly, Sam See, in writing about the queer implications of gender transversal in Hughes's poetry, does not want to '' does not want to "" resolve such ambiguity about Hughes's sexuality but take it as a productive site of inquiry into how these texts represent the historical feeling of nonnormative, disidentificatory experience "" (2009, 801). If the most productive"
A,B,C,793,,COCA:2017:ACAD College Literature,"  0%:  / 100  resolve such ambiguity about Hughes's sexuality but take it as a productive site of inquiry into how these texts represent the historical feeling of nonnormative, disidentificatory experience "" (2009, 801). If the most productive queerness are the sites where he most resists a fixed queer identity, the case of L. Hughes is the case of W. Hughes, case of W. Hughes, where the refusal of definitive proof becomes itself the proof: "" It is quite true that Willie Hughes's name does not occur in the list given in the first folio; but, as Cyril pointed out,"
A,B,C,794,,COCA:2017:ACAD College Literature,"  0%:  / 100  decades later, he would certainly have been out. But the down-low is more of our time than of Hughes's. I am not suggesting that we, reaching backward, apply this concept to his life, a down-low writer might resonate today for black students, queer students, and, perhaps most especially, '' questioning '' students. Sexuality questioning "" students. Sexuality and desire are a question that Hughes refuses to answer. Teachers should not try to answer it now because to leave the question unanswered opens the space for readers, like Hughes's child-like poetic personas, to be"
A,B,C,795,,COCA:2017:ACAD College Literature,"  0%:  / 100  questioning. With sexuality, questions begin early and always linger, making Hughes's questions a compelling model in middle schools, high schools, and universities for how to ask them without answering them. # ON THE Queering the Underworld (2007), a study of queer underworlds and the mainstream and middle-class culture that tries to infiltrate, understand, to infiltrate, understand, categorize, or destroy them, Scott Herring argues that there are two sides to every queer underworld: those making up the community and those directing intense scrutiny to define and expose it. Part of the scrutiny of"
A,B,C,796,,COCA:2017:MAG A.V. Club,"  0%:  / 100  outdoors. It's intended to promote economic growth close to entertainment venues. 4183636 Queer Eye For The , courtesy of Netflix # Bravo's campy reality hit Queer Eye For The Straight Guy was a landmark of mid-2000s TV. The series mid-2000s TV. The series massively upped the visibility of gay men in pop culture, tearing open closets and dumping out the crappy, style-poor hetero clothes within. Now -- like its fellow gay visibility booster, Will And Grace -- Queer Eye"
A,B,C,797,,COCA:2017:MAG A.V. Club,"  0%:  / 100  campy reality hit Queer Eye For The Straight Guy was a landmark of mid-2000s TV. The series massively upped the visibility of gay men in pop culture, tearing open closets and dumping out the crappy, style-poor hetero its fellow gay visibility booster, Will And Grace -- Queer Eye is coming back, courtesy of Netflix. # Deadline reports that the # Deadline reports that the streaming service is working on a reboot of the popular style show, which ran from 2003 to 2007 on Bravo. Netflix is currently scouting around for a new quintet of style critics to tear the poorly dressed of"
A,B,C,798,,COCA:2017:NEWS Los Angeles Times,"  0%:  / 100  -- a landmark moment when few celebrities were out of the closet and there were no gay lead characters on television. Not everyone was receptive, resulting in a swift backlash that included advertiser boycotts and an abundance of Will & Grace '' continued the push and helped bring queer culture into the mainstream. It broke ground with its portrayal of gay men its portrayal of gay men -- of course, it helped that they were white gay men. In fact, former Vice President Joe Biden credited "" Will & Grace "" for the nation's shift on gay rights while discussing his endorsement of"
A,B,C,799,,COCA:2017:NEWS Colorado Springs Gazette,"  0%:  / 100  by engaging in the restorative justice process. "" # The bill creates a sexting-prevention curriculum for school districts to use. # Supporters include George Welsh, the superintendent of Ca? on City Schools, and One Colorado group for lesbian, gay, bisexual, transgender and queer people. # Laura '' Pinky '' Reinsch, One Colorado's political director One Colorado's political director, said LGBTQ students are more likely to experience humiliation, dating violence and bullying. # Lee's bill "" protects teen victims whose privacy has been violated while also creating levels of accountability, including educational and restorative"
A,B,C,800,,COCA:2017:NEWS Colorado Springs Gazette,"  0%:  / 100  . "" How can anyone be prepared? "" 4194077 # A few hundred people gathered outside Vice President-elect Mike Chase, Md., on Wednesday evening for a '' Queer Dance Party, '' as it was deemed by organizers. # Groups WERK organizers. # Groups WERK for Peace and DisruptJ20 created the event to say "" homophobia and transphobia is wrong and should be resisted, "" according to Firas Nasr, founder of the first group. # Initially a group of a dozen people"
A,B,C,801,,COCA:2017:NEWS Chicago Sun-Times,"  0%:  / 100  licenses in Minneapolis for five years. 4194536 # She could have been talking about our country, and in she was talking first and foremost about '' a little queer black girl from the South Side of Chicago. '' # EDITORIAL # Every "" # EDITORIAL # Every year we watch these awards shows -- the Emmys, the Oscars, the Tonys, the Grammys -- waiting for that moment, which often never comes, when somebody rises above the preening and the snark and says"
A,B,C,802,,COCA:2017:NEWS Charlotte Observer,"  0%:  / 100  May 1 event a "" day of resistance "" on behalf of all minority groups, not just undocumented immigrants. # "" This is a day to uplift the voice of all those who are marginalized and are not state, and national leaders. Immigrants, Muslims, queer and trans people, black and brown, are under attack and are not under attack and are not being protected, "" said a statement from the group posted on Facebook. # Comunidad Colectiva says two other immigrant advocacy groups have so far joined the call for a boycott: The Southeast Asian Coalition and Alerta Migratoria"
A,B,C,803,,COCA:2017:NEWS New York Times,"  0%:  / 100  want to do it, "" Grisaille tells Cole. "" But we need two things. We need a towel, and for you not to freak out. "" There is also the helpful notion that sexual experimentation itself determinate of bisexual or homosexual identity (though the queer sex described is disappointingly facile: no advice, towels, lube or admonishments towels, lube or admonishments against squeamishness here, just an insistence on condom use). Still, this is a book that a sexually active, or sexually hopeful, teenager, especially a straight boy, might make use of. #"
A,B,C,804,,COCA:2017:NEWS Colorado Springs Gazette,"  0%:  / 100  attitudes evolve, including mine. "" - Obama, Oct. 27, 2010. # That's right, attitudes change. As people defend their sexual orientations, and make themselves known, heterosexual Americans learn they have who are lesbian, bisexual, transgender or self-identified '' queer. '' It is hard to hate loved ones and friends. # Colorado and friends. # Colorado Springs, demonized by media as "" conservative, "" came to symbolize Amendment 2 after a statewide vote enacted the law in 1992. The measure, stricken by the Supreme Court of the United States, forbade sexual"
A,B,C,805,,COCA:2017:NEWS Omaha World-Herald,"  0%:  / 100  The ordinance, passed 7-0 without discussion, enables developers to create areas for Omahans to take their alcoholic beverages outdoors. It's intended to promote economic growth close to entertainment venues. 4183636 Queer Eye For The Straight Guy is getting a makeover, courtesy of Netflix # , courtesy of Netflix # Bravo's campy reality hit Queer Eye For The Straight Guy was a landmark of mid-2000s TV. The series massively upped the visibility of gay men in pop culture, tearing open closets and dumping out the crappy,"
A,B,C,806,,COCA:2017:NEWS New York Times,"  0%:  / 100  again. In June, Jordan had done the same. # Across the Middle East and North Africa, increasingly bold expressions of sexual freedom are clearly unsettling regimes accustomed to being guardians not just of "" national security and sexualities. Mr. Sinno is unapologetically '' brown, queer and from a Muslim family '' by his own description. Mashrou' Leila description. Mashrou' Leila, with its sexually subversive songs -- which include references to gender fluidity and Abu Nawas, an eighth-century Arab, and Sappho (both known for poems that celebrate same-sex love) -- have become icons for a beleaguered"
A,B,C,807,,COCA:2017:NEWS New York Times,"  0%:  / 100  for a beleaguered but determined L.G.B.T. community and a lightning rod for our moral guardians. # Armed with social media and audacity, more people are questioning taboos around religion and sexuality. There are online L.G.B.T. accounts offering and English. One is the newly formed Alliance of Queer Egyptian Organizations, which coordinated protests outside Egyptian embassies and consulates on Oct. 19 and consulates on Oct. 19. My.Kali, one of the region's first L.G.B.T. magazines, started publishing in 2008. In July, a video went viral showing an Egyptian lesbian (who lives in the United States) talking about her relationship"
A,B,C,808,,COCA:2017:NEWS New York Times,"  0%:  / 100  there. Some concertgoers flew an Egyptian flag alongside a rainbow flag. Mr. Sinno told the audience that the best way to fight the crackdown in Egypt was to keep up international pressure. He understands the importance of solidarity. # '' Getting just one email from some queer kid in Tunisia who says something super emotional, '' Mr. Sinno had told "" Mr. Sinno had told me this summer, after he was banned from performing in Jordan, "" even just one of those messages justifies taking on the Jordanian state. "" He can now add Egypt to that list of states he's"
A,B,C,809,,COCA:2017:NEWS Baltimore Sun,"  0%:  / 100  the American Visionary Art Museum (AVAM). (Amy Davis, Baltimore Sun video) # CAPTION # Space Camp, a gallery in Station North, will host a group art exhibition called "" Miami is Nice '' The Golden Girls. '' The exhibit will feature queer performances and the gay wedding celebration of co-curators Zachary Handler and Nick Horan. Handler and Nick Horan. (Barbara Haddock Taylor, Baltimore Sun video) # Space Camp, a gallery in Station North, will host a group art exhibition called "" Miami is Nice, "" inspired by theTV show "" The Golden Girls"
A,B,C,810,,COCA:2017:ACAD College Literature,"  0%:  / 100  ask them without answering them. # ON THE DL # In the epilogue to Queering the Underworld (2007), a study of queer underworlds and the mainstream and middle-class culture that tries to infiltrate, understand, Herring argues that there are two sides to every queer underworld: those making up the community and those directing intense scrutiny to define directing intense scrutiny to define and expose it. Part of the scrutiny of the DL, what Herring calls "" paranoia, "" is a throwback to the old days of AIDS paranoia when the lives of men-who-had-sex-with-men mattered only in that they might"
A,B,C,811,,COCA:2017:ACAD College Literature,"  0%:  / 100  one of being secretly part black and living as white and the other of being secretly gay and living as straight, but Hughes's story does link the racial "" outing "" to "" queer "" experience when the reveal his true identity: '' Tell them not to queer me, Ma, if they should ever run into me and the girl into me and the girl friend any place "" (52). Snorton shows what the DL adds to the frequent "" coupling of black and queer "" in literary criticism: "" The down low's emergence in the twenty-first century reflects a"
A,B,C,812,,COCA:2017:ACAD J Modern Literature,"  0%:  / 100  . New York: Penguin, 1981. Print. # Sinfield, Alan. "" Private Lives/Public Theater: Noel Coward and the Politics of Homosexual Representation. "" Representations 36 (Autumn 1991): 43-63. Print '' Notes on' Camp'. '' Camp: Queer Aesthetics and the Performing Subject. Ed. Fabio Cleto. Ann Arbor: Cleto. Ann Arbor: U of Michigan P, 1999. 53-65. Print. # Turco, Alfred Jr. "" Shaw 40 Years Later: Eric Bentley Speaks His Mind on Eleven Neglected Plays. "" SHAW 7 (1987): 7-29"
A,B,C,813,,COCA:2017:ACAD The Arizona Quarterly,"  0%:  / 100  failure of erotic and poetic exchange: working within the blazon's failed effort to recuperate or make visible the beloved's waist, Stein turns toward the excess language this performance produces, eroticizing the poem's textural waste , '' A waist '' is a poem about the queer pleasures, or '' best disgrace, '' of excessive texture. Stein's excessive texture. Stein's blazon, arriving ultimately at the lush "" disgrace "" of a "" woolen object gilded, "" presents an accumulation of tactile and emotional textures in dialogue with, but quite different from, the impersonal smoothness or hardness"
A,B,C,814,,COCA:2017:MAG Huffington Post,"  0%:  / 100  , to mark the presidential inauguration, we will gather at UCLA to celebrate ongoing struggles for social justice and to affirm their urgent relevance in the face of this current national and global moment... # we intend to state violence targeting people of color, undocumented people, queer communities, women, Muslims, and many others. On that day, . On that day, we intend to resist the institutionalization of ideologies of separation and subordination, including white supremacy, misogyny, homophobia, Islamophobia, and virulent nationalism. "" # Ways You Can Help Prevent Islamophobia # If you ca n't"
A,B,C,815,,COCA:2017:MAG The Atlantic,"  0%:  / 100  tomboy might suggest, the original tomboy was a role built to solidify the vigor of future mothers to white progeny. # * * * # Though the tomboy's roots are mixed up in racism, the concept particular, the tomboy has been a significant identity for queer girls. In her 1999 essay '' Tomboys and Cowgirls: The Girl's Cowgirls: The Girl's Disidentificationfrom the Mother, "" the psychoanalyst Dianne Elise notes that more lesbians report having been tomboys in their youth than straight women and girls, for reasons related to sexuality. # Elise theorizes that for many straight girls"
A,B,C,816,,COCA:2017:MAG The Atlantic,"  0%:  / 100  a new set of gender-conforming expectations. Yet these expectations can be damaging to a girl's self esteem and self respect, no matter her sexual orientation, Elise finds. Lesbian tomboys, in her view, have becomes a role of self respect. # Today's queer tomboy reclaims some of the altered gender norms that were once promoted among ( were once promoted among (white) antebellum girls. Of course, women of various sexual identities continue to be tomboys into adulthood (and many queer women were never tomboys). But Elise's take -- that adolescent gender ambiguity gets left"
A,B,C,817,,COCA:2017:MAG The Atlantic,"  0%:  / 100  view, have found a workaround: The identity becomes a role of self respect. # Today's queer tomboy reclaims some of the altered gender norms that were once promoted among (white) antebellum girls. Of identities continue to be tomboys into adulthood (and many queer women were never tomboys). But Elise's take -- that adolescent gender take -- that adolescent gender ambiguity gets left behind when heterosexual teenage girls abandon tomboy ways -- suggests that by providing a label that is free from the mandates and judgment of sexual orientation, the tomboy demonstrates that gender expression is not necessarily tied"
A,B,C,818,,COCA:2017:MAG A.V. Club,"  0%:  / 100  in the writer's seat, and DiMartino's knowledge of this world and its characters makes Turf Wars an especially insightful addition to the franchise. DiMartino knows exactly what fans want to see after that finale, and Asami's romance while also detailing the history of how queer people have been treated in the world of this series. # American animated series. # American animated series for younger viewers do n't have a very good track record when it comes to LGBTQ inclusion (Cartoon Network's Steven Universe is the big exception), and while it would have been great to see Korra"
A,B,C,819,,COCA:2017:MAG A.V. Club,"  0%:  / 100  family is part of the Water Tribe, which prefers its people to keep their private matters private. Korra will be accepted, but also expected to keep this part of her identity out of the public eye, way. Her situation isn't as bad as how queer people are treated in the Fire Nation and Earth Kingdom, but it's Kingdom, but it's not as good as it was back in the air temples of old, where people were encouraged to embrace and celebrate their true selves. This history is the most fascinating thing about Turf Wars, and hopefully future"
A,B,C,820,,COCA:2017:MAG A.V. Club,"  0%:  / 100  series continued. There's more flexibility in comic books, and DiMartino takes full advantage with his script for Turf Wars and brings considerable depth to this world in the process. Having a same-sex relationship at the center of new narrative territory to explore in regards to how queer people fit into this fantasy world, and once they get back from the they get back from the spirit world, Korra and Asami learn about the difficulties they will face as a couple. # Coming out to Korra's parents is easy, but Korra takes offense at her father asking her to keep their relationship"
A,B,C,821,,COCA:2017:MAG A.V. Club,"  0%:  / 100  he's uncomfortable and narrow-minded. Korra has always been an impulsive hothead, and like most everything she's done in the past, she charges into her new lifestyle and pushes back hard when she comes across any 's also ignorant about how different tribes have reacted to queer people in the past, which informs her father's request. Korra and 's request. Korra and Asami learn about this history from Kya, the daughter of the former Avatar, Aang, who shares her own coming-out experience to help the couple understand what they'll be facing from different communities. # Revealing the"
A,B,C,822,,COCA:2017:MAG A.V. Club,"  0%:  / 100  the couple understand what they'll be facing from different communities. # Revealing the sexual orientations of familiar faces like Kya and Avatar Kyoshi, who was bisexual, makes both Avatar and Korra retroactively more inclusive, and Asami aren't an anomaly in this world. Normalizing queer relationships makes it easier for people to come out, and learning that there , and learning that there's a larger community ready to accept you is a big help in overcoming the alienation that arises for many queer people. Korra and Asami do n't consider themselves as other, but the older people in their lives"
A,B,C,823,,COCA:2017:MAG A.V. Club,"  0%:  / 100  retroactively more inclusive, and it also emphasizes that Korra and Asami are n't an anomaly in this world. Normalizing queer relationships makes it easier for people to come out, and learning that there's a larger community big help in overcoming the alienation that arises for many queer people. Korra and Asami don't consider themselves as other, but the as other, but the older people in their lives know that the rest of the world is n't going to share that view. # Korra's family is part of the Water Tribe, which prefers its people to keep their private matters"
A,B,C,824,,COCA:2017:MAG Salon,"  0%:  / 100  crimes in 2016 -- which include gambling, drinking alcohol, adultery, and wearing revealing clothing -- gay men have been increasingly targeted by a country once known for a fairly moderate stance on human rights. After government country's LGBT population last year, right-wing backlash forced queer and trans people underground. Some have fled to more accepting areas, but more accepting areas, but most live in hiding, in fear that they could be the next to face the vicious lash of extremism. # It's an ugly, miserable time to be LGBT in Indonesia, and it's only getting"
A,B,C,825,,COCA:2017:MAG Salon,"  0%:  / 100  off to religious education camps, "" Knight said. # Knight claimed that these events were the start of an "" unprecedented crackdown "" on LGBT lives in the Muslim-majority nation, even outside the Aceh province. Months Indonesia's education minister, Muhammad Nasir, advocated that queer student groups be banned from college campuses. That January 2016 declaration triggered a January 2016 declaration triggered a wave of anti-gay attacks in just a matter of weeks. Defense Minister Ryamizard Ryacudu claimed the following month that LGBT rights is akin to "" modern warfare. "" The Indonesian Psychiatric Association responded to Ryacudu's remarks by"
A,B,C,826,,COCA:2017:MAG Salon,"  0%:  / 100  . The president, whomeets frequently with NU members, oncecalled the group the "" vanguard "" of Indonesia. # "" The government has to take positive steps to make sure that LGBT people have their rights, "" certainly not happening across Indonesia. '' # Although many queer and transgender Acehnese have fled to more accepting areas of the country, finding of the country, finding a safe haven can be difficult when the rest of Indonesia is following Aceh's lead. Refugees have nowhere to go. Even though homosexuality is not a crime in Jakarta, police arrested 141 men in a sauna"
